# Time, Raw Flux, Raw Flux Error, PCA Flux, PSF Flux
1.881391333271592202e+03,9.922991054844219061e-01,1.001661508908840537e+00,1.001515639414303216e+00,1.000652911056430172e+00
1.881412146121750084e+03,9.922198319669477407e-01,1.000262359250666089e+00,1.000264650240393127e+00,1.000646385958608553e+00
1.881432958971107610e+03,9.917057525203097912e-01,1.000161841889199321e+00,1.000368911811969630e+00,1.000088809217005048e+00
1.881453832852386086e+03,9.917887004214226421e-01,1.000899126738015843e+00,1.000849496983858833e+00,1.001076858801607905e+00
1.881474645698368022e+03,9.930875992669564445e-01,9.999472790746942730e-01,1.000230951847177474e+00,1.000225526795863296e+00
1.881516332418913635e+03,9.925782422664192195e-01,1.000253265750888909e+00,1.000235093454303170e+00,1.000263058171812380e+00
1.881537145259697809e+03,9.929361747234796143e-01,9.997393532268143979e-01,9.996931241257563938e-01,1.000364237401220047e+00
1.881557958098496101e+03,9.930431682502995905e-01,9.992940158612149126e-01,9.996768225371922556e-01,1.000979820983851631e+00
1.881578831970066858e+03,9.935928604126679220e-01,1.000076008942371697e+00,1.000141978956843092e+00,1.001035896845272166e+00
1.881599644805659182e+03,9.942812492465008534e-01,1.000242469224054576e+00,1.000429710844486619e+00,1.000859877335066983e+00
1.881620457640574614e+03,9.938573955271243765e-01,1.000129482278915294e+00,1.000677860656562057e+00,1.000805299515786562e+00
1.881641331508253415e+03,9.932982099893712391e-01,1.000175181646017153e+00,1.000223398567834154e+00,1.000385660082164119e+00
1.881662144341013573e+03,9.936221435308199013e-01,1.000063585269809208e+00,1.000507056268301165e+00,1.000831624152503929e+00
1.881682957172819670e+03,9.950849060702612325e-01,1.001179706405251446e+00,1.001279367036502554e+00,1.001526851421661535e+00
1.881703770004865419e+03,9.934754781320070949e-01,1.000040644553098934e+00,1.000163464521194756e+00,1.001037582675118109e+00
1.881724582836497575e+03,9.947418342359655163e-01,1.000587028721575011e+00,1.000771961618725836e+00,1.001051093972682882e+00
1.881745456702629099e+03,9.956474639314308872e-01,1.000488690843294615e+00,1.000418214122449578e+00,1.000691851188850956e+00
1.881766269535234869e+03,9.954659407820299899e-01,1.000292110582292171e+00,1.000281625885165226e+00,1.001148941495008771e+00
1.881787082368305619e+03,9.957406445037654263e-01,1.000781665489889116e+00,1.000838581795608029e+00,1.001136498295078114e+00
1.881807956237217695e+03,9.961227508965007083e-01,1.000297334397473259e+00,1.000626608222942027e+00,1.000531955551621222e+00
1.881828769073009880e+03,9.945536630544010714e-01,9.998667536768099939e-01,9.999889947162676762e-01,1.000957832361903721e+00
1.881849581910569668e+03,9.956619876544535730e-01,9.997796628775542649e-01,1.000221972273180882e+00,1.001180555303571085e+00
1.881870455784303886e+03,9.956788634146446215e-01,1.000553319728768376e+00,1.000971668823731342e+00,1.001510598728211576e+00
1.881891268626119427e+03,9.943572311732847835e-01,1.000170772089150395e+00,1.000424832412615483e+00,1.001699555328141589e+00
1.881912081469904706e+03,9.964844276937824263e-01,1.001763391918105262e+00,1.001669645601824365e+00,1.001038118056833959e+00
1.881932955350927614e+03,9.966340215886598797e-01,1.001003565671390483e+00,1.000937001289716966e+00,1.001624177443403596e+00
1.881953768200053673e+03,9.970764131359174387e-01,9.996728617962772345e-01,9.999768438483230826e-01,1.000801061389441360e+00
1.881974581052012354e+03,9.946967356013414197e-01,1.002258319820537258e+00,1.002165351257582326e+00,1.002812574257534006e+00
1.881995454941511980e+03,9.971143251335927715e-01,1.002159771584903325e+00,1.002559599311295457e+00,1.002096301767326114e+00
1.882016267799282105e+03,9.974181711157315000e-01,1.001641393780820621e+00,1.002010642939495488e+00,1.001624482164790164e+00
1.882037080659949197e+03,9.979051826726839103e-01,1.001250458149165912e+00,1.001809357291835179e+00,1.001922913930158421e+00
1.882057954557654284e+03,9.971521056353853663e-01,1.001078126436719007e+00,1.001191439273576567e+00,1.001532471811572789e+00
1.882078767423916588e+03,9.973520320620929969e-01,1.001000139538122058e+00,1.001473681187557752e+00,1.002201661613400185e+00
1.882099580292799374e+03,9.966312929768792461e-01,1.000574718942429886e+00,1.001016427911433304e+00,1.001836587756073982e+00
1.882120454198345897e+03,9.977069659067461238e-01,1.001235951461386886e+00,1.001207246493653669e+00,1.002415157313824023e+00
1.882141267071954189e+03,9.985944034659578472e-01,1.000413798882786587e+00,1.001126619780213778e+00,1.001682209211200103e+00
1.882162079947606571e+03,9.987628566887921666e-01,1.000882523360365095e+00,1.001306241507553763e+00,1.001908382246460727e+00
1.882182953859269219e+03,9.974161244535666437e-01,1.000282042869782728e+00,1.000621981497365587e+00,1.002229031563843575e+00
1.882203766738257855e+03,9.979108011082579166e-01,1.000751450723345259e+00,1.001072645086574120e+00,1.001503484660928089e+00
1.882224579618503412e+03,9.980149792218439009e-01,1.000182665936209636e+00,1.000646877284079084e+00,1.002377469116449760e+00
1.882245453533924547e+03,9.980905175902442528e-01,9.996600704954453631e-01,1.000008200958099946e+00,1.002193675446967136e+00
1.882266266415809469e+03,9.975737025433336624e-01,9.999979652599307878e-01,1.000711027567164457e+00,1.003158623447266695e+00
1.882287079298538856e+03,9.983065134900216409e-01,9.997881340414926932e-01,1.000237662530249594e+00,1.002461714395591397e+00
1.882307953215090038e+03,9.991000510954612945e-01,1.000118047733712601e+00,1.001122393297968038e+00,1.002982848369381674e+00
1.882328766097714379e+03,9.993929737580835582e-01,1.001359425365718092e+00,1.001333064065626166e+00,1.001221567516791477e+00
1.882349578979883745e+03,9.995557115348283617e-01,1.000812925435105694e+00,1.001088592517663800e+00,1.002362866465105862e+00
1.882370452895532480e+03,9.993459240285934575e-01,1.000156933125505798e+00,1.000316234647693481e+00,1.002167494767178590e+00
1.882391265776071577e+03,9.992948507461479890e-01,9.994197122085997087e-01,1.000202891797709714e+00,1.002490108397073865e+00
1.882432952568254905e+03,9.999172397459490380e-01,1.000720173711052041e+00,1.001063249590206095e+00,1.002667347537912867e+00
1.882453765445438876e+03,1.000535506240273431e+00,1.000504331522575896e+00,1.000703128058911817e+00,1.002151765839256470e+00
1.882495452229357852e+03,1.000653971845428591e+00,9.987317235557081618e-01,9.994319030148338667e-01,1.002485216206286500e+00
1.882516265102341322e+03,1.000228027869923597e+00,9.996557743662111140e-01,9.999295494244651028e-01,1.003503738876918350e+00
1.882537077973759779e+03,1.002882412635210940e+00,9.995741112386472560e-01,1.000145363113548846e+00,1.003408216836688682e+00
1.882557951877776986e+03,1.000874411416103005e+00,9.987097629207396521e-01,9.994405388620800634e-01,1.002375661090028514e+00
1.882578764746268234e+03,1.001977445633964292e+00,1.000629060639656620e+00,1.001110456685676331e+00,1.003130570581482139e+00
1.882599577613944348e+03,1.002341498496841732e+00,1.000034332994835129e+00,1.000997264524068564e+00,1.002269222623493938e+00
1.882641264380685016e+03,1.002961444545261482e+00,9.994147316508131818e-01,9.999491346930596825e-01,1.003627223636735621e+00
1.882662077246084436e+03,1.003805120178387744e+00,1.000114424097509724e+00,1.000644391971746483e+00,1.003055940741597096e+00
1.882682951145562356e+03,1.004645216315393830e+00,9.993632749344730781e-01,1.000006974168194729e+00,1.003398063387923589e+00
1.882703764010782834e+03,1.002446038458641997e+00,1.000044675012577988e+00,1.000403811607888827e+00,1.003919473088360936e+00
1.882724576876096307e+03,1.004974459950769727e+00,9.995567269325672521e-01,1.000113689875837375e+00,1.003853030656785217e+00
1.882745450776313419e+03,1.004073944208946800e+00,1.000418596598382726e+00,1.000923183050178578e+00,1.003862988288375613e+00
1.882766263643150523e+03,1.004206932826865462e+00,9.987222206598878049e-01,9.993414922047223481e-01,1.004271423426966070e+00
1.882787076511425312e+03,1.006024753741056488e+00,9.989912474608044768e-01,9.998633859285267489e-01,1.004143439359671319e+00
1.882870450070287916e+03,1.005903300310411197e+00,9.994937937426625618e-01,1.000368745881448085e+00,1.004634737026702807e+00
1.882932949748168312e+03,1.007145465455766775e+00,9.981852462157090322e-01,9.992714060568190781e-01,1.004445665429977819e+00
1.882953762635543399e+03,1.008058660839467047e+00,9.985105156821425521e-01,9.995743149569140673e-01,1.004636070098475553e+00
1.882995449453432457e+03,1.009196046547185865e+00,9.992078702279749702e-01,9.995301537991797547e-01,1.001613775860068278e+00
1.883016262349942281e+03,1.010805427817957458e+00,9.990619182949475041e-01,9.997233552331153961e-01,1.001705110378724894e+00
1.883037075250278804e+03,1.010526423767700077e+00,9.981911717814497820e-01,9.989083602492021541e-01,1.001484824512376637e+00
1.883057949187543954e+03,1.011371427927073352e+00,9.986635287709453301e-01,9.992342118548007690e-01,1.001773669166786451e+00
1.883099575002906249e+03,1.012515813541486454e+00,9.982807986165730396e-01,9.988807755472053351e-01,1.001164919414072818e+00
1.883120448948896410e+03,1.012545886797906913e+00,9.991860629728767096e-01,9.996377433881398211e-01,1.001615609682230179e+00
1.883141261863491991e+03,1.012226623632183964e+00,9.963269981768572148e-01,9.972295507041383233e-01,1.001344182203449007e+00
1.883162074780570038e+03,1.014558803380941177e+00,9.992131256851353172e-01,9.997204825820860119e-01,1.002138008931589663e+00
1.883182948733525109e+03,1.013450452473347418e+00,9.980999922842986871e-01,9.989278688741278778e-01,1.001998227690443111e+00
1.883203761654341861e+03,1.013780074975694667e+00,9.975226962019370092e-01,9.982535813614219489e-01,1.001594933465909998e+00
1.883245448534855313e+03,1.013353391413964300e+00,9.957611384763971341e-01,9.966115024036966696e-01,9.995919396818668812e-01
1.883266261459394855e+03,1.013507836873237089e+00,9.963653139493277022e-01,9.968051647979077057e-01,9.993037004038433091e-01
1.883307948344708393e+03,1.014541497892339716e+00,9.957219652600924897e-01,9.966424076725673986e-01,9.994531994221335092e-01
1.883328761270351379e+03,1.014171502482783760e+00,9.944521956284426700e-01,9.953377327845366329e-01,9.988265511307483635e-01
1.883349574195974583e+03,1.015169289593708113e+00,9.951022760664786082e-01,9.959155163771662433e-01,9.991483370849111312e-01
1.883370448154946871e+03,1.015571697240303273e+00,9.964633279414040201e-01,9.968434184524179731e-01,9.991979472826947317e-01
1.883391261079354535e+03,1.016240299230990907e+00,9.954292261743384884e-01,9.962566773896290862e-01,9.987189151080719807e-01
1.883412074002624195e+03,1.016073126809341698e+00,9.950293786518865646e-01,9.957389632163479165e-01,9.993841680698796193e-01
1.883432947958650175e+03,1.017889401841489461e+00,9.961616498697799527e-01,9.964377454635737763e-01,9.998436016969296514e-01
1.883453760879655647e+03,1.018755522424183324e+00,9.959152955641168425e-01,9.964985511006627661e-01,9.999970620124295495e-01
1.883474573799147493e+03,1.019276081311290660e+00,9.958239254377334593e-01,9.963092793501000521e-01,9.995271403768901664e-01
1.883495447751100301e+03,1.020253384942274577e+00,9.961768233909967796e-01,9.966851273187626870e-01,9.997686039901246824e-01
1.883516260667901861e+03,1.020362544950809802e+00,9.953775970950650143e-01,9.955864630173013596e-01,9.996028354072540312e-01
1.883537073582215726e+03,1.022419447047066221e+00,9.977998804669009347e-01,9.977248790162019931e-01,1.000928944157639888e+00
1.883557947529504418e+03,1.023103821915652301e+00,9.962523089118775488e-01,9.967804625594450796e-01,1.001397607680136526e+00
1.883578760440924043e+03,1.025188102141043611e+00,9.982107563869991873e-01,9.985819271486774396e-01,1.002534204072385693e+00
1.883641260199987528e+03,1.027384274499050010e+00,9.987409637355814107e-01,9.989355268750595984e-01,1.002492576938658120e+00
1.883662073105638001e+03,1.028308449984748352e+00,9.988329754797180549e-01,9.989209203927840175e-01,1.002837291249148777e+00
1.883682947043904733e+03,1.028198266792068161e+00,9.988006321984853608e-01,9.988201334203462567e-01,1.002851610325094400e+00
1.883703759947125491e+03,1.029374073909429033e+00,9.981211842852247829e-01,9.986119303262666058e-01,1.003216605027870356e+00
1.883724572849548849e+03,1.030682799047442533e+00,9.998389368900012508e-01,9.994839019591965634e-01,1.003219603504945656e+00
1.883745446784952946e+03,1.031417762004271044e+00,1.000012690707487995e+00,9.996361010370965472e-01,1.003118883148726326e+00
1.883766259685725117e+03,1.031692023018145887e+00,9.996925493444517308e-01,9.992942085040300570e-01,1.002889749185644774e+00
1.883787072585648957e+03,1.032304619599758944e+00,9.996083392132734113e-01,9.990068875498864243e-01,1.003172209317901187e+00
1.883807946519428697e+03,1.033168071320184733e+00,1.000327395010360387e+00,9.998300685988257275e-01,1.003596121827287968e+00
1.883828759418509435e+03,1.032574578781999763e+00,9.982174774492179603e-01,9.979611927398457372e-01,1.003345146859656811e+00
1.883849572316637932e+03,1.033373762637496363e+00,9.995365011313221970e-01,9.983847016084287374e-01,1.003020185170480971e+00
1.883870446248942244e+03,1.034333759435688505e+00,9.994455024198285464e-01,9.984917822444643321e-01,1.003267856761652199e+00
1.883912072042956197e+03,1.037972495319007704e+00,1.002108936518395721e+00,1.000118571947215651e+00,1.002910808172283064e+00
1.883932945972931520e+03,1.038499262125196276e+00,1.002881413725298820e+00,9.997740043428687828e-01,1.003089808709814568e+00
1.883953758867991155e+03,1.038706998967201312e+00,1.005440766411611619e+00,9.997362519041478324e-01,1.003489955891606833e+00
1.883974571761718607e+03,1.040479696716407165e+00,1.009425340164192164e+00,9.996898508369927994e-01,1.003662460994465766e+00
1.884953749763961241e+03,1.045454250666227436e+00,1.038682725621974168e+00,1.020063536710418495e+00,1.005927044255363167e+00
1.884974562496998033e+03,1.044576360798983750e+00,1.037417240108257532e+00,1.019291476545007180e+00,1.005140639217362741e+00
1.884995375231554135e+03,1.043735487726939803e+00,1.036189929934934639e+00,1.018556543757137112e+00,1.005312738024925601e+00
1.885016187967636597e+03,1.044941537583990776e+00,1.037011327159613971e+00,1.019868742511775839e+00,1.005235551933964189e+00
1.885099560994281774e+03,1.040597387779150340e+00,1.031192290180622306e+00,1.015951625020204308e+00,1.005265291138196737e+00
1.885120373737244790e+03,1.039047207547745488e+00,1.029300307679631654e+00,1.014509086870492460e+00,1.004007163086142018e+00
1.885162060260160160e+03,1.038415384538909469e+00,1.028051487022351607e+00,1.014094012463879979e+00,1.004001888410759769e+00
1.885182873005727060e+03,1.037760970372960889e+00,1.027548560857363347e+00,1.013548769673793259e+00,1.004462160370829693e+00
1.885224559531535988e+03,1.030772502754399467e+00,1.023135901107101731e+00,1.006780373074281476e+00,1.002777275811073787e+00
1.885266185022698664e+03,1.027356865844834877e+00,1.020274707376116918e+00,1.003587665179341837e+00,1.001951542784949911e+00
1.885287058801336798e+03,1.022430602268587840e+00,1.024885586774417545e+00,9.987739646879981725e-01,1.001234685710831851e+00
1.885307871545134276e+03,1.025869080653726062e+00,1.034576664327925499e+00,1.002326013481835254e+00,9.980624993356183028e-01
1.885328684287715305e+03,1.023793109607368690e+00,1.034421372044318277e+00,1.000364389306710899e+00,9.956915295365456053e-01
1.885349558063165432e+03,1.026188365540484426e+00,1.046421069820739014e+00,1.002875020524992111e+00,1.001088198340883029e+00
1.885370370802554362e+03,-8.212104467202911984e-01,-3.945174080921959314e-01,-8.444432799027755676e-01,1.206733761931851134e+01
1.885516181989275310e+03,1.005069950274927848e+00,1.089431411753057244e+00,9.827183377003679832e-01,9.892567753765593164e-01
1.885537055745265434e+03,1.013627682371519123e+00,1.141767786105622351e+00,9.914021656687487249e-01,9.810877966510129777e-01
1.885557868465513593e+03,1.013327146548030466e+00,1.172037382818045925e+00,9.912289747066140855e-01,9.865923368097208046e-01
1.885578681183477102e+03,1.032468991634801769e+00,1.217458117077842683e+00,1.010500011939740483e+00,9.836186693463014885e-01
1.885599554933081663e+03,1.033152373001042790e+00,1.247225254451329368e+00,1.011313740230191938e+00,9.705082893536659538e-01
1.885620367647865805e+03,1.032107452071103104e+00,1.279221140487852404e+00,1.010400702370017001e+00,9.727536252214834533e-01
1.885787052432791143e+03,9.942969754394425097e-01,1.084101745005101369e+00,9.737068047647453595e-01,9.983456962077342789e-01
1.885828677855335627e+03,1.004909338441304145e+00,1.064519963594817487e+00,9.846177261853469309e-01,9.931243749668579035e-01
1.885849551602170095e+03,1.001207158407279474e+00,1.050875069307821263e+00,9.810677698545504644e-01,9.930929847939828914e-01
1.885870364317405574e+03,1.001167576850694907e+00,1.043850988452282413e+00,9.811826227135529432e-01,9.922977929285767829e-01
1.885891177033604663e+03,1.002199893735830960e+00,1.039953723593480595e+00,9.823715894792293124e-01,9.920054911241220630e-01
1.885912050786104601e+03,1.003697479774763091e+00,1.047310519424129671e+00,9.840280748239484954e-01,9.920139137305459265e-01
1.885932863506607873e+03,9.966209823612768304e-01,1.034631247058799497e+00,9.771125985545490167e-01,9.936000383884455722e-01
1.885953676229916482e+03,1.004301736936422884e+00,1.030836295406782677e+00,9.849569956939404625e-01,9.951440474845723028e-01
1.885974549988949775e+03,1.009723011939337223e+00,1.034861120453546279e+00,9.905442560571720012e-01,9.926643682845571748e-01
1.885995362716672389e+03,1.010758760670737999e+00,1.034773100083137054e+00,9.917483389680807893e-01,9.933740687786619672e-01
1.886016175446388615e+03,1.010267990388821646e+00,1.033560512974777135e+00,9.914283539446888671e-01,9.919430851897511614e-01
1.886037049212778584e+03,1.006909143451295563e+00,1.029403221054392192e+00,9.882427645169358232e-01,9.934061590383337359e-01
1.886057861947267838e+03,1.004500037621444131e+00,1.024088598427121521e+00,9.860095114713869346e-01,9.945844330160423796e-01
1.886078674683991949e+03,1.008847209402777167e+00,1.026631463507329034e+00,9.905352966404721293e-01,9.945893103446032946e-01
1.886120361197326019e+03,1.006099403632320533e+00,1.024542490652330828e+00,9.881525648361788594e-01,9.941743752850714655e-01
1.886141173939752207e+03,1.008202358559711742e+00,1.027758319431883338e+00,9.904422558531016385e-01,9.947179421911923614e-01
1.886162047716983125e+03,1.005467893601844631e+00,1.026059520440508521e+00,9.878972540475580155e-01,9.926660871208230486e-01
1.886182860462090503e+03,1.004815489291126962e+00,1.026353483238596764e+00,9.874372176626560194e-01,9.928334935435203512e-01
1.886203673207672409e+03,1.005431829453778514e+00,1.027806508088170201e+00,9.882488685942222295e-01,9.949230942109761333e-01
1.886224546988176598e+03,1.003368281870134160e+00,1.026883014017984763e+00,9.863835436708504600e-01,9.958332723339512471e-01
1.886245359734775093e+03,1.001015915326054717e+00,1.026894817591196274e+00,9.842324034998846116e-01,9.951688988983168338e-01
1.886266172481441345e+03,1.002845096706674433e+00,1.029869421307202382e+00,9.862659564366483833e-01,9.947745404003982550e-01
1.886287046261675641e+03,9.994473927301383842e-01,1.028143278743262501e+00,9.830756314340401980e-01,9.948625760177287614e-01
1.886307859007603838e+03,9.994916708527142868e-01,1.031331238723910859e+00,9.833305127828760872e-01,9.962128652262142170e-01
1.886328671752749869e+03,9.931229765905189577e-01,1.028625863753378944e+00,9.771754998111009671e-01,9.956498559940824000e-01
1.886370358272999965e+03,1.006319648938444500e+00,1.033891055728233255e+00,9.908098484838919751e-01,9.911887305304372120e-01
1.886391171014351357e+03,1.036939335442381926e+00,1.063056532924025355e+00,1.021653840597331220e+00,9.962787223740265929e-01
1.886432857525211830e+03,1.017380712433005874e+00,1.039791543985422395e+00,1.002552504338051209e+00,1.000986205717785849e+00
1.886453670260707440e+03,1.002939189577392032e+00,1.022788550428906484e+00,9.883447535118023985e-01,9.984217577531061538e-01
1.886474544028404125e+03,1.000512814963597563e+00,1.018194630849336146e+00,9.861559255898305620e-01,9.969201306644271954e-01
1.886495356759866809e+03,9.981559068239678201e-01,1.012797062867408782e+00,9.840401580228113065e-01,9.941198075336247220e-01
1.886516169489299500e+03,9.990678494695029999e-01,1.010507895250740473e+00,9.851969434828354855e-01,9.938389803702369907e-01
1.886537043250910983e+03,1.002011671681890981e+00,1.010704578380311913e+00,9.883893368931057077e-01,9.943251306701644809e-01
1.886557855976433075e+03,9.960866501550718066e-01,1.003848346371678302e+00,9.827164478363237254e-01,9.964496457313819500e-01
1.886578668700157095e+03,9.981680549186500162e-01,1.004954174046905235e+00,9.850539262349808922e-01,9.962669473186208657e-01
1.886599542455911433e+03,9.962794355027962956e-01,1.001883189581922906e+00,9.834251388036948649e-01,9.992074734710050254e-01
1.886641167895852504e+03,9.954886562456207733e-01,9.972367294763532231e-01,9.831657684288030996e-01,1.000004682089431496e+00
1.886662041647832439e+03,9.657286155389978033e-01,1.006276595341574875e+00,9.536768058243552115e-01,1.002084320468451306e+00
1.886682854365380081e+03,9.929183344629222141e-01,1.003134234878192865e+00,9.811427301573227844e-01,9.967067057127940721e-01
1.886745353549865513e+03,9.892057438993083762e-01,9.920445276163217807e-01,9.782817434456025918e-01,1.005166604859101698e+00
1.886766166267179415e+03,9.972561894981253339e-01,9.930688446228911337e-01,9.866246102090222569e-01,1.000707213942244600e+00
1.886787040018813968e+03,1.010111935463693600e+00,9.977258444269659909e-01,9.997771379988097395e-01,9.996943983648831633e-01
1.886807852737760413e+03,1.011873471336127928e+00,9.985394903185073057e-01,1.001839556769606787e+00,9.998127763277490088e-01
1.886828665457937404e+03,1.011529322902815720e+00,9.979325338136736390e-01,1.001800612461571038e+00,9.996841962614113619e-01
1.886849539212783839e+03,1.012246288019911455e+00,9.984026912763892536e-01,1.002827213929564421e+00,1.000164253602788156e+00
1.886870351936165207e+03,1.011318245573018304e+00,9.971227385757224226e-01,1.002213236924441864e+00,1.000292846789166079e+00
1.886891164661470384e+03,1.008089421419142928e+00,9.946049893132967723e-01,9.993029413158283081e-01,9.987647798414389655e-01
1.886912038422536625e+03,9.935483859018130470e-01,9.913179693576023022e-01,9.877484978935039406e-01,9.929737422868875063e-01
1.886932851152192825e+03,1.006168423804157275e+00,1.002603133443821459e+00,1.003115077131007116e+00,1.000836554929388500e+00
1.886953663883739182e+03,1.011506259178263756e+00,1.003044984351191937e+00,1.008627318703705367e+00,1.002390103701146007e+00
1.886974537651853097e+03,1.010908061682104453e+00,1.005932781884008032e+00,1.009699493297474771e+00,1.001161933392300529e+00
1.886995350388762745e+03,1.008597159538664467e+00,1.004957542726232722e+00,1.008569129996812475e+00,1.001787551059382997e+00
1.887016163128133030e+03,1.010778820496305297e+00,1.007573307551320463e+00,1.010305845607747832e+00,1.001831861423170711e+00
1.887037036903141598e+03,1.008492862906971821e+00,1.005277460515364929e+00,1.008326062126935430e+00,1.002388472367985006e+00
1.887099536175743197e+03,1.007761863240604239e+00,1.005997821401630299e+00,1.007871842974364496e+00,1.001464801799178739e+00
1.887120348925590633e+03,1.004035213047487440e+00,1.004471559036276052e+00,1.004461111196774059e+00,1.001386777040989218e+00
1.887182848218854588e+03,1.006649775967116245e+00,1.004273430633465525e+00,1.006826282282184515e+00,1.001469872203853750e+00
1.887224534764211512e+03,1.003751460148216257e+00,1.001164254592912695e+00,1.004251001971827373e+00,1.001525287024503941e+00
1.887287034066639762e+03,1.003565752995959848e+00,1.003756356551803952e+00,1.004942594065910022e+00,1.001430564441091020e+00
1.887307846822332522e+03,1.003096667914884721e+00,1.004527504040437558e+00,1.003756550462692632e+00,1.001769147836457874e+00
1.887349533364236095e+03,1.003265863685722570e+00,1.001097568843241081e+00,1.004221712941309574e+00,1.001504372140894716e+00
1.887370346116747669e+03,1.003705318517051914e+00,1.003681628149485139e+00,1.005047167808832853e+00,1.001587697455434522e+00
1.887432845397788014e+03,1.003268395654655309e+00,1.001461235484744750e+00,1.004509246202326400e+00,1.001203114543618655e+00
1.887453658143369921e+03,1.003478433732429620e+00,1.003806777988741405e+00,1.004940035987572644e+00,1.001152988471600169e+00
1.887474531920582649e+03,1.002307455927318847e+00,1.002282402200459055e+00,1.003661625735221996e+00,1.001050693232865330e+00
1.887537031172337720e+03,1.002807526900646895e+00,1.000231254830121319e+00,1.004216781922039781e+00,1.000532602656289516e+00
1.887578656641847147e+03,1.000813370328286211e+00,1.000860055546263228e+00,1.002196586063667239e+00,1.001061885840992982e+00
1.887641155867574753e+03,1.002278933907392089e+00,1.002887888559917728e+00,1.003727211976495060e+00,1.000754055273736398e+00
1.887662029629722383e+03,1.003804641750505322e+00,1.003894612260544328e+00,1.005099594617135716e+00,1.000989168961157638e+00
1.887745341572670213e+03,1.002866446379925724e+00,1.001341959473915688e+00,1.004122884341198008e+00,1.001964911453714357e+00
1.887766154300460357e+03,1.003208608703288540e+00,1.003066343013516271e+00,1.004258976634706313e+00,1.000565202626850780e+00
1.887787028062512945e+03,1.002666813854817596e+00,1.002330410606855571e+00,1.002720550469459626e+00,1.001070706602861904e+00
1.887807840792018396e+03,1.002206410698211148e+00,9.997916659911377790e-01,1.003273041953820055e+00,1.000304257908448902e+00
1.887828653522792820e+03,1.002423933183313354e+00,1.000777629545665182e+00,1.003235652150590962e+00,1.000819272715056218e+00
1.887849527288638228e+03,1.003896434710798147e+00,1.003653799020878257e+00,1.004667488479189963e+00,1.001366597913562417e+00
1.887870340022685468e+03,1.003100482321883202e+00,1.002196133260861988e+00,1.004077935000750266e+00,1.000525946131773924e+00
1.887891152758220187e+03,1.001964939902185492e+00,1.002765510568764062e+00,1.003595513516491344e+00,1.000060465176992208e+00
1.887912026529906598e+03,1.002613773062951408e+00,1.000331350007587661e+00,1.003131049706244449e+00,1.000853846957263649e+00
1.887953652013071405e+03,1.002958664784544096e+00,1.002489214759943126e+00,1.003640023602357711e+00,1.000070679602686363e+00
1.888016151289677509e+03,1.003932835757593622e+00,1.001619029061004751e+00,1.004411126419793909e+00,1.000385393757412533e+00
1.888037025075820566e+03,1.003426422005169627e+00,1.001397696777160284e+00,1.004618882743300690e+00,1.000049618324150513e+00
1.888099524380552793e+03,1.003273221514378477e+00,1.002295216824462987e+00,1.003466323974660845e+00,9.997351330900443589e-01
1.888120337141569735e+03,1.004053337304391835e+00,1.001948193444946789e+00,1.005164715583657165e+00,9.995949388432938676e-01
1.888141149904236727e+03,1.003042612471396033e+00,1.002595628450964282e+00,1.003696029153451130e+00,1.000087132814166724e+00
1.888162023701916041e+03,1.002690762873511776e+00,1.002336661856423783e+00,1.002740953647188071e+00,9.993597103380215119e-01
1.888203649233245869e+03,1.002082038706132217e+00,1.000509680483139707e+00,1.002347806516779016e+00,9.970511934019705702e-01
1.888224523033534751e+03,1.000330530167175436e+00,1.000017452691531528e+00,1.000790369667415858e+00,9.971642859677634085e-01
1.888245335800514567e+03,1.000651825899286473e+00,9.978402734065772162e-01,1.000275415421025160e+00,9.963604664330963923e-01
1.888266148567492337e+03,1.000179169575026839e+00,9.981394527921219062e-01,1.000247879730461698e+00,9.963824812613822912e-01
1.888307835133874278e+03,1.000312769846543715e+00,9.977717974673796508e-01,1.000157949062617790e+00,9.963740542943909650e-01
1.888328647899136513e+03,1.001675298840410733e+00,9.997516740256134904e-01,1.001950935743397109e+00,9.961096861313667450e-01
1.888349460663305535e+03,1.000082760254051184e+00,9.992899416091177711e-01,1.000073330416864081e+00,9.959225301802043795e-01
1.888370273426153744e+03,1.001048844254548209e+00,9.999734842650100930e-01,1.001231972641713597e+00,9.957900733208692179e-01
1.888391147221040455e+03,1.000556760399847978e+00,9.981448463080514477e-01,9.999543113627594737e-01,9.967532310020879027e-01
1.888411959980667007e+03,1.002081280674149921e+00,1.000524888652007283e+00,1.001978167207643100e+00,9.965105828643974206e-01
1.888432772738462972e+03,1.002266961180502625e+00,1.001912471356042333e+00,1.003326325736345392e+00,9.979453438760899076e-01
1.888453646527860428e+03,1.005331698631949600e+00,1.003572434950484205e+00,1.005285823763153008e+00,9.997872100396177908e-01
1.888474459281715099e+03,1.005207925798896396e+00,1.002681986256839908e+00,1.005138106519434249e+00,9.987415148361195039e-01
1.888495272033543188e+03,1.004910754033326636e+00,1.002736251963290526e+00,1.004226233941396096e+00,1.000263670283100037e+00
1.888516145816864992e+03,1.004959560562933119e+00,1.003501297657009461e+00,1.004887183815969864e+00,9.995353718051694925e-01
1.888536958564703582e+03,1.005366135505793901e+00,1.001435557745822713e+00,1.005276475239255340e+00,1.000014309382727618e+00
1.888557771310664066e+03,1.004674581545098588e+00,1.002947003545459959e+00,1.003731487063570960e+00,9.993161038467395230e-01
