# PSF X-COM, PSF Y-COM, PSF X-WIDTH, PSF Y-WIDTH, PSF ROT, PSF BKG
9.976305330790536940e-01,9.989661804380824961e-01,9.895201308985733801e-01,1.012554865368170853e+00,1.018908146671619441e+00,1.012036585192189309e+00
9.976188283350441166e-01,9.988914944397799811e-01,9.912217941367874596e-01,1.013997899993083429e+00,1.008877094717759659e+00,1.014938789331256475e+00
9.975248319779400630e-01,9.989646048113276500e-01,9.902136933730314450e-01,1.013654717705482655e+00,1.010206011803578052e+00,1.015521908518047578e+00
9.977461428775394880e-01,9.989988589913805228e-01,9.912590471522808588e-01,1.013512714330671916e+00,1.002495017758118001e+00,1.009416757911788753e+00
9.975003245105700245e-01,9.989684172216816149e-01,9.912766350794472991e-01,1.014527252463359952e+00,9.909246226528681811e-01,1.022628946128919747e+00
9.973935628853582980e-01,9.990463171807054676e-01,9.899988706303064490e-01,1.012556308335183397e+00,1.001725039037682619e+00,1.018917004668002502e+00
9.974846900168443664e-01,9.989278217376222901e-01,9.900732834896649459e-01,1.013959233110984792e+00,1.002111003701963821e+00,1.025641415084984187e+00
9.973623633032966396e-01,9.990252795476781689e-01,9.900409724584927629e-01,1.014967586184246429e+00,1.003315385558689599e+00,1.023161175157702329e+00
9.974427467564173089e-01,9.990625762094325069e-01,9.903292971228802033e-01,1.014601305668850983e+00,9.939546447617396696e-01,1.014735509391725188e+00
9.973520132834764462e-01,9.991163785853696133e-01,9.900566441132964135e-01,1.011846631883577707e+00,1.010120004783310987e+00,1.017504765747692774e+00
9.973185418878836028e-01,9.991460174085041723e-01,9.894081822262528192e-01,1.012922198702290721e+00,1.009922824113150597e+00,1.010309440877324993e+00
9.973104827212425638e-01,9.991923094007456596e-01,9.898419338311645888e-01,1.012510508767070272e+00,1.003072476117523815e+00,1.005978323073818848e+00
9.972686933318480884e-01,9.991135414387302127e-01,9.900720373121973950e-01,1.013523075479275670e+00,9.986958005516225478e-01,1.016271815500304099e+00
9.972455577464257592e-01,9.991695349776421597e-01,9.893504066869152069e-01,1.012046872471515480e+00,9.912578392394081339e-01,1.016340972383940500e+00
9.970791731505591615e-01,9.991803734758925026e-01,9.891565645365468784e-01,1.013277382384781378e+00,1.001730388221813151e+00,1.022504375674032184e+00
9.972857780108290715e-01,9.991730594479905081e-01,9.900171050711389364e-01,1.013516777053452778e+00,9.975565320963736271e-01,1.011242326799348445e+00
9.972141891926333823e-01,9.992251736348147784e-01,9.894303039579649406e-01,1.012154870939698581e+00,1.006383727286270346e+00,1.021994031120321278e+00
9.970674188054758913e-01,9.992364458523897985e-01,9.879131133449613467e-01,1.012137330989103967e+00,1.003171029025349048e+00,1.018437577329956767e+00
9.971285863826954143e-01,9.992942819319271530e-01,9.890742250085026166e-01,1.011299731053266981e+00,1.009296332822541276e+00,1.006290621733478163e+00
9.969162427124080850e-01,9.993483542144768750e-01,9.875576592028212364e-01,1.010760534585344095e+00,9.947675772088245827e-01,9.979914471787179053e-01
9.969574156245668561e-01,9.993143629496610281e-01,9.873598112235679736e-01,1.009800482451927994e+00,1.019767415656809506e+00,1.003307338212411137e+00
9.969419650955105849e-01,9.994067529243655379e-01,9.875360260209926633e-01,1.011217836156826699e+00,1.011146522923139113e+00,1.003341156641911258e+00
9.968287645184149559e-01,9.993883161546769367e-01,9.869047653958392674e-01,1.011293968881561645e+00,1.014427847179057540e+00,1.000621460333513957e+00
9.968107266919644660e-01,9.994008179669205960e-01,9.865389970818713161e-01,1.010016092135312959e+00,1.026269134411230910e+00,1.013703335320288890e+00
9.967574642915896233e-01,9.994046021377667177e-01,9.865806486466851544e-01,1.010172992315187646e+00,1.016606422558521405e+00,1.006702764807286821e+00
9.966762547280155760e-01,9.995276511701598476e-01,9.856359965266803247e-01,1.006813990923221214e+00,1.024221420458544030e+00,1.006793302372396282e+00
9.969164324584872672e-01,9.995915746129216961e-01,9.866495180982205460e-01,1.006636296304364908e+00,1.036316843226177120e+00,1.016419206782525286e+00
9.967203731619530549e-01,9.995304696092722763e-01,9.860119681780962209e-01,1.007283706550004210e+00,1.033950586285396156e+00,1.006355432304363751e+00
9.966970524906619833e-01,9.996333828990668913e-01,9.850625886456644276e-01,1.005757166991600338e+00,1.052704889022661350e+00,1.010028567461392468e+00
9.966170355707747452e-01,9.996452243180706798e-01,9.844628138138104001e-01,1.006092153370492071e+00,1.055767417389696705e+00,1.006627066622479694e+00
9.965653747019564968e-01,9.996791988442795818e-01,9.846611145012533761e-01,1.005094984565644278e+00,1.058817162517076582e+00,1.003756570416552085e+00
9.964714513541902408e-01,9.997036142662713010e-01,9.836514133400272586e-01,1.005759227491295427e+00,1.045577750397101324e+00,1.019768801772082067e+00
9.965374613927784342e-01,9.997832640572297258e-01,9.850712664888189307e-01,1.002323983459528556e+00,1.078484332629409570e+00,9.992740806046253033e-01
9.963007165829416145e-01,9.997474755903179577e-01,9.838941864749484179e-01,1.003721905893817157e+00,1.063930547257481374e+00,9.927651974231551657e-01
9.964703091001935187e-01,9.998085308174839980e-01,9.834697425759572065e-01,1.003688244263443163e+00,1.055303205767256669e+00,1.005521717171150575e+00
9.962034506729883221e-01,9.998075473650243072e-01,9.817615448681655810e-01,1.002310960838212361e+00,1.076856583082451913e+00,1.029215610525245017e+00
9.961625324028539064e-01,9.999062659541382292e-01,9.814613461970600472e-01,1.001135371700669241e+00,1.055251368289428227e+00,9.959624722803886998e-01
9.962475197669313776e-01,9.998882726847926339e-01,9.828432582991187827e-01,1.000039904348582143e+00,1.083051992615541526e+00,1.013123858036490077e+00
9.961516688017167942e-01,9.998774268655045150e-01,9.821241730097484135e-01,1.001077388939231705e+00,1.070267704065081427e+00,1.027269388823065510e+00
9.962389512821137050e-01,1.000000000000000000e+00,9.823394182710093459e-01,9.992143557102780571e-01,1.071254370642719778e+00,1.008167653219219861e+00
9.960575795733972448e-01,9.999335376349681725e-01,9.809894778418696282e-01,1.000102175523713832e+00,1.099167529727981263e+00,1.007123300857649228e+00
9.959924433716051961e-01,9.999134730985438368e-01,9.806804143644622940e-01,1.001260254226634450e+00,1.065850300672904316e+00,1.008817911815302892e+00
9.961308564621130790e-01,1.000029785457802856e+00,9.814168249812089684e-01,9.991241332878643133e-01,1.095490633440806993e+00,1.019521436658158420e+00
9.959966601129782715e-01,1.000001095635549841e+00,9.810428636329310281e-01,9.994029455815022223e-01,1.088813312966014912e+00,1.014954436059027687e+00
9.958610111922574504e-01,1.000114435747886610e+00,9.798483487582257956e-01,9.987672630278495722e-01,1.092678429116694216e+00,1.003004644080434771e+00
9.958748481287429399e-01,1.000199674560370511e+00,9.802860159815265373e-01,9.962345859035159901e-01,1.079920628625437251e+00,1.009613629579569460e+00
9.958471745352155402e-01,1.000113356419203514e+00,9.798078622550528971e-01,9.976989858832888691e-01,1.076230623746573078e+00,1.023335985322078256e+00
9.959667701731341749e-01,1.000134044898658647e+00,9.816209262035844318e-01,9.996895907510041646e-01,1.065976438592787012e+00,1.023140039263883638e+00
9.958466650775366080e-01,9.998410854095146627e-01,9.871575411514083020e-01,1.010019496876409351e+00,9.783699341867554411e-01,1.024727625182448199e+00
9.958443938089620584e-01,9.999726133075123036e-01,9.896504714938462177e-01,1.012229299533941029e+00,9.742871551677082520e-01,1.026919830257938537e+00
9.957138563223271177e-01,9.999604889106802341e-01,9.933886964197539138e-01,1.015529387169049391e+00,9.738740439429015572e-01,1.053892397720198604e+00
9.957014437702170762e-01,9.999697240363656370e-01,9.968519647924273253e-01,1.020045936821365240e+00,1.001725634089341233e+00,1.065620780541241430e+00
9.956874841423613010e-01,9.999728158969922731e-01,9.993543887428101291e-01,1.022137357059001550e+00,9.814646636824011505e-01,1.073426199475800535e+00
9.956515518299768885e-01,9.999100749016346379e-01,1.005236360494102366e+00,1.029839219862978883e+00,1.000622970730110861e+00,1.092043747996280123e+00
9.996458143981166167e-01,9.990066643774710986e-01,1.013110668789479529e+00,1.024842356068267568e+00,9.920560311103865381e-01,1.074816331245899148e+00
9.998434571798702208e-01,9.989524757854234549e-01,1.012271880169907767e+00,1.022409507062079781e+00,9.951895567972863788e-01,1.049415193873371566e+00
9.999637984613695130e-01,9.992218427190927565e-01,1.011253209995592872e+00,1.020145022730704731e+00,9.917629188920338290e-01,1.040534103782949193e+00
9.999747609062379361e-01,9.991541962624433948e-01,1.008523867177614664e+00,1.018168567916893474e+00,9.852959743820922656e-01,1.029670209807993730e+00
9.999852948506501304e-01,9.994678973830973812e-01,1.005464981451770434e+00,1.009147085126289811e+00,9.669291640230351925e-01,1.029149537498299516e+00
1.000046243820693848e+00,9.993213527512433414e-01,1.005013201582516391e+00,1.012736085871210445e+00,9.813547282204523325e-01,1.035209273337117875e+00
1.000023836310673042e+00,9.994920434275090804e-01,1.001621322197500108e+00,1.006607619656553654e+00,9.681805301454359247e-01,1.019830722867063111e+00
1.000073133707085171e+00,9.995503870789601564e-01,1.001991544019102731e+00,1.007537372968879019e+00,9.746864516994264704e-01,1.018479275056912492e+00
1.000132818540792723e+00,9.995797635330252451e-01,1.000918818314809444e+00,1.003933434945966097e+00,9.654185461531621382e-01,9.981326463035966601e-01
1.000135069011633515e+00,9.996565081236546968e-01,1.001923265019336817e+00,1.005603471135821714e+00,9.706183598540978341e-01,9.939752149174146956e-01
1.000136960835458444e+00,9.998518000139723361e-01,9.998987646679226016e-01,9.982127793272165261e-01,9.497087587541439557e-01,1.002940363694988735e+00
1.000139692719514306e+00,9.998312255787341618e-01,1.001098813361963824e+00,1.002772568918129492e+00,9.839787790263030409e-01,9.875912674504767619e-01
1.000092031040868967e+00,1.000025502727939442e+00,9.996629034731673302e-01,1.000243085993001158e+00,9.561694445721788949e-01,9.945729540537485702e-01
1.000256328001878803e+00,9.999378114102516202e-01,9.998102032564556430e-01,1.000501343878433369e+00,9.563562333209877364e-01,9.878674679231927991e-01
1.000282971719774094e+00,9.998146740194628901e-01,1.000869508971491184e+00,1.003106736138365873e+00,9.744222585542179349e-01,1.002019619325745348e+00
1.000330520632719988e+00,1.000064710719685834e+00,1.000603603307271827e+00,9.984983757786012326e-01,9.571256600469525422e-01,1.001316150062470989e+00
1.000265499292826599e+00,1.000020171385394896e+00,1.000029474470523150e+00,1.000000000000000000e+00,9.616038166056656289e-01,1.009329968187002491e+00
1.000443486316651365e+00,1.000162731668459593e+00,1.000905842445469540e+00,9.950887085172552826e-01,9.284819609850916144e-01,9.880283261659059679e-01
1.000400600868364354e+00,1.000099293230412911e+00,1.001314354743966462e+00,9.990760091905485085e-01,9.616680079614798871e-01,1.004017767030054520e+00
1.000403450601560884e+00,1.000270056822202269e+00,1.001457201034405164e+00,9.958643573669015980e-01,9.546267896845097578e-01,1.018925938166565848e+00
1.000461830378907235e+00,1.000289760120552263e+00,1.002145312983191872e+00,9.965455386396984139e-01,9.695007862620595995e-01,9.992518021623337798e-01
1.000518502369029505e+00,1.000087758916117675e+00,1.002230810892550616e+00,9.984483124920622288e-01,9.526106102651530350e-01,1.005632731200628349e+00
1.000357585305998942e+00,1.000593768922293680e+00,1.001693902123394819e+00,9.929827204459782397e-01,9.502470896060715155e-01,9.922229955872853280e-01
1.000408453493945249e+00,1.000596229850010843e+00,9.993607497684136032e-01,9.872644800839119883e-01,9.049991062698073963e-01,1.004855694284606749e+00
1.000640388454242080e+00,1.000245485082534636e+00,1.002236046643323109e+00,9.969412692345162030e-01,9.616860997139164979e-01,9.956399092462063782e-01
1.000629202547608010e+00,1.000330056692768421e+00,1.002211796519965281e+00,9.943107062324667567e-01,9.575034429722608653e-01,9.905310485313456592e-01
1.000520198320529852e+00,1.000522528495505492e+00,1.000883926596264573e+00,9.928887375354581435e-01,9.474384244018162482e-01,9.938282687333032106e-01
1.000671457517987806e+00,1.000224000504604804e+00,1.002436597447488031e+00,9.976456972082945462e-01,9.702342072003964368e-01,1.006673705187814072e+00
1.000638580376258524e+00,1.000519441689861511e+00,1.002449184103105129e+00,9.955996462258736024e-01,9.587602828314329972e-01,1.010084105241960906e+00
1.000616763418815225e+00,1.000421707928873749e+00,1.002853133659754370e+00,9.991394827941458834e-01,9.736728558487677265e-01,1.004759792870677293e+00
1.000609516819942035e+00,1.000654085226114764e+00,1.002241360579502860e+00,9.940982160921855160e-01,9.512523865657699362e-01,9.962602069915257319e-01
1.000696529129516232e+00,1.000479981421008580e+00,1.003483711388771127e+00,9.957366829754128457e-01,9.599596499088645096e-01,9.925538798350362901e-01
1.000904432314863479e+00,1.000358960371942052e+00,1.004526690248684240e+00,9.991317943585634742e-01,9.838430881241834181e-01,1.001819572473131137e+00
1.000706320358411450e+00,1.000573176570611400e+00,1.003074937092602203e+00,9.967838614306689937e-01,9.914747270360212417e-01,9.992183309626996301e-01
1.000702265258342161e+00,1.000703013491967219e+00,1.004352525465438850e+00,9.973320603991460143e-01,9.899153252208112708e-01,9.988485351068083773e-01
1.000913547023715156e+00,1.000677376693955178e+00,1.003183686259129459e+00,9.919437706026980051e-01,9.627704260828031657e-01,9.969104238708260679e-01
1.000847902421484026e+00,1.000646978569144085e+00,1.004068054954821321e+00,9.934107476243626556e-01,9.570052930950281311e-01,9.802910225992826909e-01
1.000860789132735906e+00,1.000834696522721945e+00,1.002544417078740535e+00,9.921690528588954505e-01,9.650536824445175021e-01,9.917225580569031251e-01
1.001007693658418685e+00,1.000536512031020786e+00,1.005923284377834070e+00,9.972481071615979520e-01,9.831914126452985236e-01,9.898346789259511169e-01
1.000812593003674866e+00,1.000814387163566188e+00,1.003556450758517293e+00,9.949654909899681154e-01,9.643383198479534846e-01,9.773057254638961577e-01
1.000960439793257661e+00,1.000870720962463656e+00,1.003760698761620329e+00,9.876597230868676691e-01,9.314478679801085903e-01,9.895850343190193410e-01
1.000800569772248183e+00,1.000970555661438333e+00,1.003372472359048473e+00,9.939083827317752862e-01,9.772392055274586875e-01,9.952665741931726595e-01
1.000923267993321319e+00,1.000782016306645872e+00,1.004582259850939518e+00,9.925473498801665739e-01,9.572107669748682879e-01,9.954796911193504183e-01
1.000952778083380457e+00,1.000841527142298348e+00,1.004171546490693956e+00,9.953559968589181794e-01,9.796852608420000275e-01,9.922827078858946770e-01
1.000854548126584032e+00,1.000941301380901871e+00,1.004592837686722362e+00,9.950869508568501720e-01,9.783625470561309045e-01,1.002976084548011126e+00
1.000977412221288221e+00,1.000967310871172744e+00,1.002102646260399021e+00,9.877271507772042991e-01,9.257985165754444301e-01,9.781273889489467965e-01
1.000995199608142316e+00,1.000974621070147119e+00,1.003750140471566743e+00,9.915118266460363206e-01,9.548780795700599899e-01,9.920684016494110136e-01
1.001046363606311829e+00,1.000905800444208626e+00,1.005451940086090623e+00,9.957869314515966908e-01,9.907880650391749366e-01,9.808586234065233000e-01
1.000999986897367133e+00,1.001143968144014407e+00,1.003486382422539736e+00,9.888187300961137627e-01,9.479999874274731564e-01,1.003919126984498478e+00
1.001012623882698849e+00,1.000912332243931946e+00,1.005014839566805263e+00,9.950315559519526953e-01,9.858519695306331432e-01,9.781044596673336144e-01
1.000984590257564921e+00,1.001050291666321534e+00,1.003743560463989493e+00,9.945972582634859949e-01,9.836584742832635841e-01,9.803293282605328729e-01
1.000959806342605507e+00,1.001116704355672127e+00,1.004000718640961853e+00,9.914658456796752173e-01,9.705893800017310058e-01,9.819534246388266219e-01
1.000866062409208279e+00,1.001434284620323911e+00,1.003077000203916880e+00,9.885011992486778531e-01,9.701259400835986479e-01,1.000253556086798223e+00
1.001051799197723691e+00,1.000959584559231841e+00,1.004550068081277558e+00,9.950426725624653690e-01,9.845394202536387196e-01,9.914312315699495004e-01
1.000966941841813451e+00,1.001273597730186982e+00,1.003852984746824273e+00,9.906628998756845661e-01,9.815869562454757613e-01,9.828586698723050796e-01
1.000993065950348093e+00,1.001169129661447998e+00,1.004301569015146223e+00,9.916022102842443342e-01,9.654827774706827848e-01,9.825594513361338711e-01
1.000999240428543491e+00,1.001339332314411745e+00,1.004738415173760391e+00,9.902404277328631377e-01,9.717200577962038510e-01,9.787052398068228909e-01
1.001133629296367955e+00,1.001034434942736029e+00,1.005876147706951329e+00,9.932817492573735585e-01,9.769387112504455128e-01,9.902229328189462443e-01
1.001079249363459711e+00,1.001253978483280793e+00,1.005990763887289585e+00,9.941116604540898294e-01,1.001971797336924874e+00,9.768119306527395240e-01
1.001055773799301107e+00,1.001288928016695889e+00,1.003980258524936886e+00,9.917771256799178259e-01,9.862926767283792806e-01,9.758783379619639931e-01
1.001012074754439096e+00,1.001539066541639711e+00,1.003737251185688129e+00,9.890174780755321970e-01,9.761394664150638834e-01,9.782208428887507745e-01
1.001067296939618823e+00,1.001298969574664355e+00,1.004900053466378118e+00,9.934597918935482719e-01,9.696162549068201297e-01,9.922248244943999707e-01
1.001163809792963821e+00,1.001296998152575890e+00,1.004664545296272582e+00,9.922967356117631255e-01,9.907102451489933070e-01,9.908087521001937015e-01
1.000943793718353625e+00,1.001542295427538809e+00,1.004074371234179308e+00,9.901324219334189936e-01,9.721118388023954893e-01,9.876676892317662881e-01
1.001065621321648669e+00,1.001262615880675666e+00,1.004209320995646859e+00,9.937779435446273402e-01,9.945870967293415355e-01,9.720577555097654754e-01
1.001015683026807990e+00,1.001461634041481252e+00,1.004837270969412888e+00,9.919702816768007914e-01,9.895021717434318020e-01,9.919375992746810589e-01
1.001048037359361320e+00,1.001411028503106593e+00,1.005197546005834885e+00,9.918426908620233684e-01,9.859451682440544262e-01,9.827195263132013636e-01
1.001062449586492598e+00,1.001613534077146594e+00,1.004627462401704197e+00,9.880141358181244726e-01,9.795792433960105461e-01,9.867532390011445331e-01
1.001156557093062283e+00,1.001548570931478421e+00,1.004331976582370389e+00,9.901163093725141584e-01,9.806716372634544099e-01,9.825034111257551217e-01
1.000957487473058238e+00,1.001467351152553142e+00,1.004921208491050821e+00,9.914453255520314645e-01,9.843008819341598770e-01,9.993974033564837489e-01
1.001110619944684865e+00,1.001497118160897593e+00,1.005299046144687347e+00,9.907406084083926201e-01,9.860632087283018876e-01,9.785741149465120303e-01
1.000987384379705247e+00,1.001674083795952797e+00,1.004530483745228686e+00,9.911124319976335473e-01,9.892895271251104239e-01,9.963996161271887475e-01
1.001012183193666027e+00,1.001592190573705077e+00,1.003933215731021678e+00,9.897575752442762109e-01,9.703793329969646608e-01,9.704502228949662967e-01
1.001010324630085213e+00,1.001762642688954097e+00,1.004392978362353750e+00,9.885347677324706206e-01,9.867907377350466636e-01,9.784218143560222680e-01
1.001089402412075557e+00,1.001733530419491869e+00,1.004313148996383909e+00,9.885855506640236490e-01,9.884133072702658840e-01,9.669500358770191095e-01
1.001130348615044463e+00,1.001660649529806824e+00,1.005750212167757729e+00,9.892552245224335294e-01,9.933460545782976103e-01,1.000281169384753310e+00
1.001053799494989294e+00,1.001688995367899793e+00,1.004367912833327159e+00,9.904432506304896577e-01,1.000592766912803855e+00,1.000000000000000000e+00
1.001136418786058524e+00,1.001641200675775334e+00,1.004178460267135087e+00,9.884967596467313378e-01,9.695292291035083609e-01,9.812764351316511924e-01
1.000986027797618361e+00,1.001887937231414671e+00,1.004999132460451472e+00,9.886293512368193870e-01,9.892922031766954172e-01,9.861707453472727813e-01
1.000948697659228337e+00,1.001802273051942693e+00,1.003520089097682755e+00,9.881278591843966064e-01,9.829603210208883723e-01,9.935848881533273502e-01
1.001037756295634740e+00,1.001802631562635160e+00,1.004791523399184205e+00,9.887867033095887326e-01,9.958731199511955401e-01,9.889652977002987289e-01
1.000994222842648496e+00,1.001801686976858674e+00,1.005162938897341540e+00,9.903543368930679547e-01,1.000429063988366840e+00,9.971442819911020550e-01
1.001008908941185771e+00,1.001961486140129143e+00,1.003962023125888114e+00,9.880507200412689262e-01,9.811047781312304261e-01,9.857465583966565914e-01
1.000996393264412365e+00,1.001869429533629008e+00,1.003910352509463699e+00,9.894764247645804200e-01,9.884730554304288486e-01,9.652072980997122853e-01
1.001123278181542897e+00,1.001962405370834031e+00,1.004813475028209169e+00,9.885118964499767236e-01,9.851246549691087262e-01,9.888665712068600566e-01
1.001026655223071549e+00,1.001934350019799913e+00,1.003544105854009105e+00,9.878325305919335442e-01,9.988233249352083121e-01,9.908160115824562464e-01
1.001059922685433534e+00,1.001923782737205393e+00,1.004112334909871063e+00,9.881382798497133635e-01,9.879490310715955959e-01,9.782834437822152118e-01
1.000985720148302560e+00,1.002016569953310787e+00,1.004947975751556255e+00,9.871512305864902359e-01,9.893515590044075214e-01,1.000358860951939821e+00
1.000866022816732315e+00,1.002046457437552940e+00,1.002854722671974619e+00,9.866184827280464198e-01,9.986669013207326584e-01,9.918123531277043270e-01
1.000977509864929393e+00,1.002056692877742794e+00,1.004101079384695616e+00,9.874511817881129749e-01,9.900819275497377836e-01,9.722683178321099851e-01
1.001008681548332779e+00,1.002113923467511825e+00,1.005059101656124110e+00,9.866661683747806055e-01,9.915495573377460792e-01,9.841979302497438908e-01
1.000911075429106400e+00,1.002057886875627801e+00,1.002815454142217177e+00,9.870229446074113566e-01,9.912309372551948439e-01,9.785115474405395863e-01
1.000930776454694193e+00,1.002131305618675805e+00,1.003672231427148454e+00,9.870480212995987879e-01,9.917717570041378883e-01,9.839433559693266940e-01
1.000940518252587008e+00,1.002152080981274285e+00,1.003488463805111364e+00,9.871133764515175324e-01,9.992796037428386402e-01,9.682380882434741265e-01
1.001000887384499105e+00,1.002181873000388634e+00,1.004244478942837748e+00,9.870059511826265730e-01,9.887888504989018612e-01,9.836382541692102466e-01
1.000916028063669305e+00,1.002189878009055457e+00,1.003135922861582374e+00,9.871856583910574301e-01,9.917466605321291206e-01,9.851988509631672830e-01
1.000927694072519580e+00,1.002170884935879025e+00,1.002082568041777089e+00,9.866836471040627554e-01,9.950506329237978065e-01,9.951233972493856994e-01
1.001007920054422184e+00,1.002275244050341518e+00,1.004316114062780096e+00,9.854884738632647689e-01,9.963822187266522246e-01,9.766207054780002839e-01
1.000804443131542598e+00,1.002308927364565116e+00,1.002936379040701542e+00,9.848151469331751784e-01,1.000962024394881578e+00,9.847895552630814286e-01
1.000778129140128758e+00,1.002303098509398138e+00,1.000948193161182997e+00,9.841185694384503302e-01,9.961037409792149466e-01,9.905216090611875801e-01
1.000969161284716025e+00,1.002329430726573767e+00,1.002383958646059670e+00,9.842810839005486923e-01,1.008300434076519592e+00,9.887929501177447067e-01
1.000893384266067221e+00,1.002314443293885970e+00,1.002696051168698643e+00,9.851089602595703987e-01,9.986561955086317166e-01,9.674494625252015867e-01
1.000951813552323433e+00,1.002445378396448872e+00,1.003653176263549218e+00,9.837462458190215919e-01,1.000000000000000000e+00,9.846836386575756883e-01
1.000917652667820068e+00,1.002373518703230104e+00,1.003209964696559320e+00,9.836389540750110072e-01,9.966567720486813053e-01,9.819513005635291947e-01
1.000910819653730854e+00,1.002382896654109956e+00,1.003301968832509550e+00,9.860006012696117539e-01,1.003309269134052828e+00,9.923471400667701614e-01
1.000928049692141997e+00,1.002427381114751936e+00,1.002782218412629822e+00,9.848336334068684694e-01,1.000703898259405644e+00,9.745622099555333318e-01
1.000856765102285717e+00,1.002438335261817359e+00,1.002300151268762374e+00,9.843535901337180372e-01,1.002195832563240740e+00,1.002026747417469776e+00
1.000877607613181564e+00,1.002537476947787942e+00,1.003105582006084129e+00,9.846046084343124116e-01,1.009819478312579344e+00,9.849456746890168368e-01
1.000818635752562580e+00,1.002466200032873456e+00,1.001471783114526559e+00,9.838435067884307994e-01,1.000361194351510274e+00,9.959704578080500470e-01
1.000865512804556268e+00,1.002501280235498005e+00,1.001506361355795072e+00,9.833338113025568150e-01,9.996059507242377462e-01,9.795054449938689345e-01
1.000869433201419190e+00,1.002689085532474600e+00,1.002228428731066767e+00,9.822298972191391142e-01,1.003720534963078226e+00,9.843557063821919417e-01
1.000947168229192830e+00,1.002642608076404374e+00,1.003577762865679235e+00,9.837034422725495775e-01,1.013019648735737244e+00,9.968708238603078975e-01
1.000740173842255887e+00,1.002627452732033353e+00,1.002988303639754442e+00,9.828828391612989268e-01,1.016089858437194682e+00,9.836364265115762340e-01
1.000716639724792856e+00,1.002678024116005151e+00,1.002194942965967783e+00,9.822122027243318509e-01,1.006802462752150351e+00,9.787784825916101550e-01
1.000777855188496490e+00,1.002684983463053126e+00,1.002509442860440858e+00,9.822301234727199848e-01,1.023855862060230493e+00,9.858393943005333560e-01
1.000936754216784186e+00,1.002775530538799309e+00,1.003175651272274038e+00,9.817047769542338598e-01,1.027113998358854419e+00,9.821040900060771239e-01
1.000782769684709361e+00,1.002805411279400483e+00,1.000657193753841323e+00,9.805243311982180243e-01,1.029853257083329199e+00,9.796738105682361031e-01
1.000835660858206744e+00,1.002792124621449288e+00,1.001118143162637697e+00,9.805408851239112433e-01,1.017750846831781963e+00,9.696421779590420620e-01
1.000784882852866486e+00,1.002753443857353099e+00,1.002039413417431968e+00,9.825420990209393635e-01,1.010710558075468057e+00,9.951745557554267929e-01
1.000813477543170515e+00,1.002805805813152817e+00,1.002910613787220795e+00,9.815953620283104364e-01,1.002960284447917960e+00,9.837694753672703296e-01
1.000658919939254599e+00,1.002821646554161283e+00,1.000407421322509816e+00,9.815516447726925220e-01,9.849331098317598565e-01,9.911004072401735643e-01
1.000781614561121913e+00,1.002826198623610887e+00,1.001402581734117891e+00,9.825350570521833582e-01,1.008709671103067196e+00,9.788076543808652552e-01
1.000681598570182240e+00,1.002825124574447724e+00,1.000609288234738825e+00,9.830204789935789167e-01,9.984945206186872646e-01,9.712953060649126558e-01
1.000718579243748074e+00,1.002931808611336129e+00,1.001794629531561176e+00,9.817016922521034639e-01,1.016504478189689475e+00,9.917896546371314237e-01
1.000789846102905001e+00,1.002929463200864513e+00,1.002090315418337596e+00,9.819672102294025873e-01,9.966385036461697933e-01,1.003466930490426012e+00
1.000601616654758441e+00,1.002942270743514497e+00,9.998935996400649673e-01,9.802754299955747097e-01,1.008127777845992723e+00,9.774026218713273151e-01
1.000736580219248717e+00,1.003113928340931604e+00,1.000618324933868708e+00,9.794348285595153580e-01,1.024625098597940820e+00,9.627560766609921661e-01
1.000612846120365163e+00,1.003132340388483312e+00,1.000000000000000000e+00,9.774317352772550205e-01,1.031241799935597170e+00,9.817984324250409456e-01
1.000612630401318537e+00,1.003156165210719042e+00,9.995931313687683728e-01,9.770127968045139166e-01,1.055856196771180811e+00,9.765386014791473945e-01
1.000549057383199436e+00,1.003326776930096420e+00,9.985935153064260383e-01,9.733588363126809417e-01,1.074639589498477710e+00,9.717596697052279797e-01
1.000662774368009655e+00,1.003266959611954334e+00,9.982173756291773392e-01,9.754690961074269362e-01,1.060499632036433493e+00,9.751960112004036674e-01
1.000488104877981010e+00,1.003135997552772718e+00,9.968391911292133756e-01,9.763635596424872221e-01,1.084789052252235209e+00,9.893304974954461040e-01
1.000220924441630022e+00,1.003577091117966447e+00,9.930342730929299089e-01,9.697444481774700753e-01,1.117624448250792879e+00,9.854489955963952053e-01
1.000405043281114459e+00,1.003402969270607015e+00,9.957166787387554674e-01,9.701971670758565702e-01,1.150241949147379206e+00,9.841962546603018058e-01
1.000422670055993501e+00,1.003410307695616455e+00,9.980972806941413866e-01,9.733503119378918989e-01,1.126553093687356011e+00,9.719352946379112845e-01
1.000372651038499150e+00,1.003490003423823662e+00,1.000498346876390610e+00,9.729932272481653932e-01,1.138450081816080539e+00,9.668914661753073014e-01
1.000468052877516278e+00,1.003583588318188946e+00,1.001511548915967831e+00,9.719511923896937411e-01,1.156917339509713205e+00,9.674119598143888776e-01
1.000385862558348160e+00,1.003624804082897670e+00,1.001141828305546655e+00,9.744957093274569937e-01,1.169067742513043795e+00,9.672039716208130633e-01
1.000286392249639444e+00,1.003584765941759605e+00,1.001430599126482246e+00,9.755712281365163108e-01,1.160637594643922021e+00,9.387990952520846033e-01
