# Time, Raw Flux, Corr Flux, PCA Flux, PSF Flux
2.185890938653502872e+03,1.000652671901670177e+00,9.920176939551045292e-01,9.924993530890841020e-01,9.945905022660388450e-01
2.185897883000879574e+03,1.003832280187932691e+00,9.950197664061471992e-01,9.955123715329112777e-01,9.942884224419351602e-01
2.185904827348427716e+03,1.005119080364737405e+00,9.961309860871089272e-01,9.966349386923970544e-01,9.937641944718024201e-01
2.185911771696150936e+03,1.005965213015890702e+00,9.968027714705238740e-01,9.973172424028156069e-01,9.942630995247081493e-01
2.185918716044057419e+03,1.004930539635747522e+00,9.955986395270303158e-01,9.961210771682466047e-01,9.941039068161098280e-01
2.185925660392154896e+03,1.004798738523376533e+00,9.952970580867254169e-01,9.958263808186108568e-01,9.938655286332337413e-01
2.185932604740446550e+03,1.004722457416910908e+00,9.950532315159481556e-01,9.955869354617891132e-01,9.940586081121185469e-01
2.185939549088936019e+03,1.007542640882118867e+00,9.977024403984166012e-01,9.982398678332349284e-01,9.953420551274109185e-01
2.186953423428984934e+03,1.037414011727748830e+00,1.210728478166154032e+00,9.879106498586793794e-01,9.932612981755003512e-01
2.186960367766900163e+03,1.038070494912899822e+00,1.198579653867761330e+00,9.884661726591927877e-01,9.928759401561844111e-01
2.186967312105027759e+03,1.038157253584134354e+00,1.185964679338769034e+00,9.884533321679608298e-01,9.943313154958308697e-01
2.186974256443369086e+03,1.038587720729270192e+00,1.174163350098540892e+00,9.887843301778692640e-01,9.954094009424240275e-01
2.186988145120697027e+03,1.036907374349848698e+00,1.149891803144488911e+00,9.869102395931524940e-01,9.934968078178540996e-01
2.186995089459685460e+03,1.039785877381918855e+00,1.142198772385590422e+00,9.896877663217474863e-01,9.964431739151704548e-01
2.187002033798888078e+03,1.036593324591034371e+00,1.129373287275577509e+00,9.864029847541072593e-01,9.943586501863624916e-01
2.187008978138304883e+03,1.038031578243758135e+00,1.121691703673276974e+00,9.877433737253881185e-01,9.970108059440578874e-01
2.187015922477933600e+03,1.039367938965025218e+00,1.114209788139034041e+00,9.889826012032191249e-01,9.953375317407421319e-01
2.187022866817770591e+03,1.038772685781394367e+00,1.105330352706104691e+00,9.882933943004116317e-01,9.950525379676109505e-01
2.187029811157815857e+03,1.039211939667354700e+00,1.097764247616267896e+00,9.886378970677232036e-01,9.951733816542261968e-01
2.187036755498063940e+03,1.040114091256068907e+00,1.091009614952729967e+00,9.894452619139911809e-01,9.957529001493099496e-01
2.187043699838512566e+03,1.038414840910582893e+00,1.082032286216819905e+00,9.876552999618205542e-01,9.959321792059818712e-01
2.187050644179154460e+03,1.039451731764751363e+00,1.076272349596194333e+00,9.885983984277293413e-01,9.943946119869894185e-01
2.187057588519986894e+03,1.039361341979800457e+00,1.069634997574602009e+00,9.884163073091770668e-01,9.941918167531180739e-01
2.187064532861004409e+03,1.039683097460852190e+00,1.063737722584487511e+00,9.886463976955119914e-01,9.939724525477604544e-01
2.187071477202199731e+03,1.041851703902190174e+00,1.060223354569834520e+00,9.907214424676462627e-01,9.941462993749603516e-01
2.187078421543567856e+03,1.041287301325934500e+00,1.054311528539081166e+00,9.900677264881116990e-01,9.938336919348558229e-01
2.187085365885100146e+03,1.042928093512431875e+00,1.050912426539913680e+00,9.916168288127794606e-01,9.941024967465267315e-01
2.187092310226791142e+03,1.041160184627441643e+00,1.044190435081200130e+00,9.897623862046748267e-01,9.939358836359124538e-01
2.187099254568630840e+03,1.041649109931565897e+00,1.040009116670868261e+00,9.901623312120066966e-01,9.934671886898361892e-01
2.187106198910611056e+03,1.041326578334605291e+00,1.035217449028561498e+00,9.897524888067757987e-01,9.945426674786465027e-01
2.187113143252724512e+03,1.042561822240324787e+00,1.032214730897944355e+00,9.908989024914715005e-01,9.938869616970854581e-01
2.187120087594962115e+03,1.040801092427491081e+00,1.026416054771872366e+00,9.890539521577960125e-01,9.936930651426585381e-01
2.187127031937312040e+03,1.042684670301319061e+00,1.024425561880449864e+00,9.908489858258215932e-01,9.944461568729340284e-01
2.187133976279766102e+03,1.042893001985983670e+00,1.021133861984377500e+00,9.909716075321968187e-01,9.941099836884493834e-01
2.187140920622315207e+03,1.043115054291178900e+00,1.018128165072525793e+00,9.911084988950864538e-01,9.939089447588749238e-01
2.187147864964947530e+03,1.041481496613688496e+00,1.013488205104896345e+00,9.893928470332998826e-01,9.942491720550574730e-01
2.187154809307650794e+03,1.043223100713055018e+00,1.012413982345705010e+00,9.910484027150072706e-01,9.944907655909087651e-01
2.187161753650415449e+03,1.041775949445805427e+00,1.008506879328828099e+00,9.895200589896162580e-01,9.946753649361018690e-01
2.187168697993229216e+03,1.041388168675654313e+00,1.005839062086447910e+00,9.890502290079131731e-01,9.950776125027905872e-01
2.187175642336079818e+03,1.042260245772901994e+00,1.004587502408897715e+00,9.898391455721982091e-01,9.954598192074591845e-01
2.187182586678957705e+03,1.041244892135203104e+00,1.001619896967421930e+00,9.887437315092627577e-01,9.957545797065646687e-01
2.187189531021848325e+03,1.040503812315992205e+00,9.990387257420380029e-01,9.879227944471629108e-01,9.953361468730621553e-01
2.187196475364741673e+03,1.039422987757700145e+00,9.961524671332285807e-01,9.867631380917216699e-01,9.962821072704020064e-01
2.187203419707623652e+03,1.040943786881010746e+00,9.959487180224982916e-01,9.882021821614556112e-01,9.973150284626022266e-01
2.187210364050481076e+03,1.040587882299971234e+00,9.963218265404707452e-01,9.897368795790865148e-01,9.964643138190394378e-01
2.187217308393303028e+03,1.041441304896982389e+00,9.983210780316247313e-01,9.927591847161905125e-01,9.973824586599829845e-01
2.187224252736076323e+03,1.042207054114723253e+00,9.993834268495676021e-01,9.950707774866466293e-01,9.979717277203274950e-01
2.187231197078786863e+03,1.041001524360940955e+00,9.983326252811721702e-01,9.951580320748687480e-01,9.977918638123703943e-01
2.187238141421422824e+03,1.040660754040123370e+00,9.980473003207315230e-01,9.959055130727310079e-01,9.986471593158509075e-01
2.187245085763971474e+03,1.041055769319281676e+00,9.981112808501485523e-01,9.969088026149536264e-01,9.984494287055611927e-01
2.187252030106419625e+03,1.041131024844010655e+00,9.975951624993849576e-01,9.971143882577863105e-01,9.998969254830187836e-01
2.187258974448754088e+03,1.040150707295909527e+00,9.965863288212563065e-01,9.966497040102392235e-01,9.998156216690391451e-01
2.187265918790963042e+03,1.041018792939911952e+00,9.971476234560496810e-01,9.977140467983203198e-01,1.000744727453038330e+00
2.187272863133033752e+03,1.041147378714946337e+00,9.988919423771988049e-01,9.995151917248737972e-01,1.000476352035002403e+00
2.187279807474953031e+03,1.040453752839873847e+00,9.967568318516460968e-01,9.976740818979974446e-01,1.000950004166430984e+00
2.187286751816708602e+03,1.040792222531390365e+00,9.973353268164012464e-01,9.982764399597983118e-01,1.000882877683460404e+00
2.187293696158289094e+03,1.038857143823328055e+00,9.981016429991259598e-01,9.989587330157305711e-01,1.000447081203751365e+00
2.187300640499679503e+03,1.040425507764478397e+00,9.983552774529965701e-01,9.991630797129993358e-01,1.000933091513505291e+00
2.187307584840871641e+03,1.038390947627961802e+00,9.985277306464295233e-01,9.993998881289894998e-01,1.000971042968585856e+00
2.187314529181853231e+03,1.039504646238676999e+00,9.984237341522997911e-01,9.992627139480899645e-01,1.000815599125181921e+00
2.187321473522612450e+03,1.038795858384957471e+00,9.977612144866200294e-01,9.987503928046261858e-01,1.000795319951371498e+00
2.187328417863137020e+03,1.039328523364227985e+00,9.985822432030801998e-01,9.993988966140942010e-01,1.000879282318487995e+00
2.187335362203416935e+03,1.038110852940157924e+00,9.988184615159674262e-01,9.995481695803308808e-01,1.000749165435442123e+00
2.187342306543442646e+03,1.038756193318332244e+00,9.990090299634446502e-01,9.998305990277293054e-01,1.000836413280728809e+00
2.187349250883203695e+03,1.037433359188618454e+00,9.990951516458178583e-01,9.998831362927369515e-01,1.000774563725271182e+00
2.187356195222688712e+03,1.038141287771153332e+00,9.992841365271125653e-01,1.000127823907355440e+00,1.001333832880876074e+00
2.187363139561890875e+03,1.038042499303331923e+00,9.993684506587908745e-01,1.000177045369031958e+00,1.000898468967275745e+00
2.187370083900799727e+03,1.036389788193949224e+00,9.986829796042240304e-01,9.995016081809958708e-01,1.000988794627958312e+00
2.187377028239405263e+03,1.036966442314194214e+00,9.992443368850764118e-01,1.000083586844893846e+00,1.001587349186790377e+00
2.187383972577702025e+03,1.035763379500264758e+00,9.977130034309649176e-01,9.984885657388208324e-01,1.000340927241623934e+00
2.187390916915681373e+03,1.036183036459527695e+00,9.990631133804835917e-01,9.998780852482092030e-01,1.000445292451666468e+00
2.187397861253336487e+03,1.037252884521395080e+00,9.996636700266564590e-01,1.000494399477078744e+00,1.000870989328959570e+00
2.187404805590658270e+03,1.036412184681603454e+00,9.986769769066762281e-01,9.995594608559804639e-01,1.001702094240060958e+00
2.187411749927643541e+03,1.035519540512772396e+00,9.992475057682242978e-01,9.999863920965048614e-01,1.001040894793119307e+00
2.187418694264284568e+03,1.034266113320046365e+00,9.982764517883021549e-01,9.990693843916803596e-01,1.000810332200296582e+00
2.187425638600576804e+03,1.036256019073381163e+00,1.000546322093517793e+00,1.001209077684582560e+00,1.001411839798717285e+00
2.187432582936514336e+03,1.035210729536342411e+00,9.981958557124186449e-01,9.990444889526369776e-01,1.000734654692982062e+00
2.187439527272094438e+03,1.034445174347578655e+00,9.995144814979268766e-01,1.000279985825650586e+00,1.001441933091310243e+00
2.187446471607313924e+03,1.034197593372668589e+00,9.980930392375131355e-01,9.988759862905388642e-01,1.001477981741423440e+00
2.187453415942167339e+03,1.033412884752012539e+00,9.979409260209077814e-01,9.986326785650445625e-01,9.998050119801812352e-01
2.187460360276651954e+03,1.034192465463985355e+00,9.997863059131866237e-01,1.000421429332898349e+00,1.000814008171250435e+00
2.187467304610769133e+03,1.034413270440041499e+00,1.001195654083090414e+00,1.001764624478636456e+00,1.000607409754309174e+00
2.187474248944514784e+03,1.033998020710403587e+00,9.995248469919483236e-01,1.000225810014854222e+00,1.000780278766773446e+00
2.187481193277887996e+03,1.032995417548349337e+00,9.999887713504587161e-01,1.000660345090950365e+00,1.000718336052244029e+00
2.187488137610888316e+03,1.033809424544563038e+00,9.993376750935047959e-01,1.000005745215996278e+00,1.001135722251339510e+00
2.187495081943516652e+03,1.032682143905443883e+00,9.987672496453284809e-01,9.994630564956067387e-01,1.001359372393966662e+00
2.187502026275774369e+03,1.032784979263360992e+00,9.999073318922224729e-01,1.000555154449146222e+00,1.001479551293031456e+00
2.187508970607660103e+03,1.032479078721589172e+00,9.990806858659510015e-01,9.998045256280592152e-01,1.000777624903814722e+00
2.187515914939178401e+03,1.031563067920217680e+00,9.995700816212281792e-01,1.000252264369930755e+00,1.000591702963687490e+00
2.187522859270331082e+03,1.031671696429025564e+00,9.999374052389843337e-01,1.000557776225323492e+00,1.001031015593578655e+00
2.187529803601119056e+03,1.032173095024541354e+00,1.000634021096842075e+00,1.001136452954266787e+00,1.000647926291406975e+00
2.187536747931548234e+03,1.032067903600472292e+00,9.996887541347171391e-01,1.000337395122798290e+00,1.001829372719791333e+00
2.187543692261622709e+03,1.031383147621500740e+00,1.000052496494965526e+00,1.000639757933565521e+00,1.001017996599738336e+00
2.187550636591346120e+03,1.030626988978918579e+00,1.000299544987076628e+00,1.000882315380058785e+00,1.000935237901941166e+00
2.187557580920723467e+03,1.031270084164642498e+00,1.000875188790752768e+00,1.001423721059914396e+00,1.000881539775644979e+00
2.187564525249760663e+03,1.030231724233932278e+00,1.000481158686091998e+00,1.001018537713116219e+00,1.001247318009936826e+00
2.187571469578464075e+03,1.030048228258349852e+00,9.999304502240277115e-01,1.000431447836201970e+00,1.000575743904950743e+00
2.187578413906839160e+03,1.030937296750315424e+00,1.000372884285799069e+00,1.000935986244068321e+00,1.001200291260487152e+00
2.187585358234893647e+03,1.029307203875989396e+00,1.000226752292740828e+00,1.000751571051499367e+00,1.000165124492046864e+00
2.187592302562635723e+03,1.030036919140821405e+00,1.000678462051023843e+00,1.001297250892530855e+00,1.001202749683474558e+00
2.187599246890073118e+03,1.029295589855782511e+00,1.000520303590006765e+00,1.001013503916431846e+00,1.001025850923403127e+00
2.187606191217214018e+03,1.029445019886653601e+00,9.991531408803782099e-01,9.997541169846122511e-01,1.000663349391538670e+00
2.187613135544067063e+03,1.028733571064103902e+00,9.996313014367194105e-01,1.000248563982299776e+00,1.000794327392822591e+00
2.187620079870642257e+03,1.028569976917897089e+00,1.000990030107652196e+00,1.001578585021945633e+00,1.000651534399138454e+00
2.187627024196948241e+03,1.028720626559481932e+00,9.999979144422099786e-01,1.000560199712901444e+00,1.000623884799339391e+00
2.187633968522995019e+03,1.028378414880547931e+00,9.991506252934401200e-01,9.997752186940380703e-01,1.000790233068846291e+00
2.187640912848793505e+03,1.027955237681269951e+00,1.000821409510842530e+00,1.001271906465685202e+00,1.001882767990490475e+00
2.187647857174354613e+03,1.028375615319591097e+00,9.996560138089851666e-01,1.000277619420686603e+00,1.000873594394814603e+00
2.187654801499688347e+03,1.028147187776573546e+00,1.001179611957228488e+00,1.001652163436475451e+00,1.001935009911346652e+00
2.187661745824806985e+03,1.027959561755619200e+00,1.000055168131751770e+00,1.000635415298526620e+00,1.001515765197371621e+00
2.187668690149721897e+03,1.027934587454410575e+00,1.000718791403523600e+00,1.001296218278072025e+00,1.001327079115161833e+00
2.187675634474443996e+03,1.027066363218281486e+00,1.000924111162695640e+00,1.001334872208659243e+00,1.000588438049044182e+00
2.187682578798985560e+03,1.026945649476036504e+00,1.000447344182250342e+00,1.000899500716524226e+00,1.000750678328491627e+00
2.187689523123358413e+03,1.027748846286377526e+00,1.000835755359618329e+00,1.001428868838832864e+00,1.001613506457800229e+00
2.187696467447577106e+03,1.026938581277581308e+00,1.001091808685357298e+00,1.001612981620492171e+00,1.000737001130325599e+00
2.187703411771650735e+03,1.025700842713583416e+00,9.988784077785664017e-01,9.994666025282197275e-01,1.000303626747671926e+00
2.187710356095594761e+03,1.025966274354396024e+00,1.000966417587869195e+00,1.001380261876623434e+00,1.000776209744999923e+00
2.187717300419421008e+03,1.026371406858794133e+00,1.001347178422258732e+00,1.001815964567768225e+00,1.001341349855312535e+00
2.187724244743141753e+03,1.025196090188604581e+00,1.000481681189751670e+00,1.000871127744694444e+00,1.000723397523841873e+00
2.187731189066768366e+03,1.025995212390424349e+00,1.001209807504372495e+00,1.001513548980778712e+00,1.000882617337616853e+00
2.187738133390316762e+03,1.025101126863476875e+00,9.998247870568920392e-01,1.000352151196192807e+00,1.000253956280157785e+00
2.187745077713798764e+03,1.026366084921133570e+00,1.001583516687486020e+00,1.002018373908565296e+00,1.001833792716485760e+00
2.187752022037227107e+03,1.025375262089838202e+00,1.001673397582253600e+00,1.001992556343113794e+00,1.000795154330789583e+00
