# PSF X-COM, PSF Y-COM, PSF X-WIDTH, PSF Y-WIDTH, PSF ROT, PSF BKG
1.002248891088791227e+00,1.002479220778117019e+00,1.002411912572987562e+00,1.005645807511653222e+00,1.099230102380953644e+00,1.004539428805941492e+00
1.002263410092777862e+00,1.002313226599921503e+00,1.005868970047935518e+00,1.006686247097887454e+00,1.133053716917590492e+00,1.004602001107308240e+00
1.002158838254286533e+00,1.002304216853305618e+00,9.982151695617972331e-01,1.007251576210749899e+00,1.014372905587332285e+00,1.003807803572892343e+00
1.002234523401206667e+00,1.002411050976600215e+00,1.006051087327709093e+00,1.005074896371717097e+00,1.082121001893894485e+00,1.003309194224278444e+00
1.002199657249764231e+00,1.002271046756323170e+00,9.985482518622461612e-01,1.006302582886656083e+00,9.827289475835462307e-01,1.002645446573955379e+00
1.002177422972148069e+00,1.002322683580612495e+00,9.916662429726756933e-01,1.005178669850274931e+00,9.609091347946673300e-01,1.003637069086872557e+00
1.002249138632596903e+00,1.002013795661654605e+00,9.887748884257172577e-01,1.004053588040858092e+00,9.311412297470468280e-01,1.004378951660297448e+00
1.002303490925309903e+00,1.002209151119764829e+00,1.001198309671923248e+00,1.004935880005355830e+00,1.044102172330843459e+00,1.003989801340783972e+00
1.002160003583625114e+00,1.002132053556715530e+00,1.002494112508631519e+00,1.005375156764890532e+00,1.011782864381815639e+00,1.003809011825957276e+00
1.002247892968717080e+00,1.002109342135796721e+00,1.002940933137324686e+00,1.005557520635744106e+00,1.052787793709230257e+00,1.002474441414109574e+00
1.002151126915722612e+00,1.002216699623457608e+00,9.926207857220175068e-01,1.004643118458603102e+00,9.719643950383847208e-01,1.002794827419019930e+00
1.002231081221132580e+00,1.002089710787096521e+00,1.006497159827619337e+00,1.006672325764030651e+00,1.085257830733809215e+00,1.004194796247885213e+00
1.002025804042505186e+00,1.002118499758614112e+00,1.003769091066372798e+00,1.005956459213412035e+00,1.046375813425769685e+00,1.003075873228905124e+00
1.002121842100538007e+00,1.002022567605322267e+00,1.004228290576786531e+00,1.006834885117062983e+00,1.030916734747209240e+00,1.003158563234021639e+00
1.002160004309425645e+00,1.002015001253590665e+00,1.003358530588147612e+00,1.008028674385486045e+00,1.099692569288382993e+00,1.002856177051863806e+00
1.002079251333748422e+00,1.001982717342696283e+00,1.009119409622648789e+00,1.007377464952423418e+00,1.090143934964061811e+00,1.002484024948048225e+00
1.002057392951371195e+00,1.001989289751916257e+00,1.005433136887403212e+00,1.007629652995625014e+00,1.121484800936101811e+00,1.003206243636039829e+00
1.002028874113604751e+00,1.001944442892168441e+00,1.008385315239273883e+00,1.005900136585814231e+00,1.115071997566765116e+00,1.002594794050988281e+00
1.002046340208480713e+00,1.001946098927211537e+00,1.004934952075718479e+00,1.007709584865588148e+00,1.047087811186878215e+00,1.002937493305295025e+00
1.002075616521039159e+00,1.001912911288022734e+00,1.005701635590141585e+00,1.006503238224370600e+00,1.063573301017103567e+00,1.002835427502536847e+00
1.002068787168976627e+00,1.001851087068269974e+00,1.008456650498756435e+00,1.005987509404826286e+00,1.149157929515600252e+00,1.001840075847470812e+00
1.002113200784473301e+00,1.001802927782429187e+00,1.007439414125753663e+00,1.005896437292756129e+00,1.082420622211649253e+00,1.000758167932233933e+00
1.002015094045647814e+00,1.001746071431018459e+00,1.006937368620303364e+00,1.006175087227964449e+00,1.072746623832007362e+00,1.002886176186482681e+00
1.002066702954658384e+00,1.001798439876873337e+00,1.006214593731682205e+00,1.006642220020640854e+00,1.130609630574857860e+00,1.003056491790613958e+00
1.001974961501436612e+00,1.001859940368554636e+00,1.005444031065816146e+00,1.007401275697436205e+00,1.077346903016876078e+00,1.002402010450000880e+00
1.001948085630237184e+00,1.001708595921557476e+00,1.002716940485935959e+00,1.004955928702168544e+00,1.038496390773588685e+00,1.001655139793473648e+00
1.002025582988072872e+00,1.001810343253158431e+00,1.006138056677157167e+00,1.005836654821934850e+00,1.078137006060192027e+00,1.001495523288434386e+00
1.002057187319530085e+00,1.001503367054860316e+00,1.007524600512396118e+00,1.006737557530791749e+00,1.138128473178068312e+00,1.001818366882794242e+00
1.001936780890581913e+00,1.001788251488841874e+00,1.007168687083280112e+00,1.007556405190048743e+00,1.103190227862486106e+00,1.002057250672660382e+00
1.001917127338696645e+00,1.001698686122628246e+00,1.005693744560847369e+00,1.006526335005414996e+00,1.069677136235605008e+00,1.002416465933370526e+00
1.001988729876732709e+00,1.001401708871808571e+00,1.002257455720144241e+00,1.005428157695269276e+00,1.134008165581918970e+00,1.001984183494095015e+00
1.001943677889204132e+00,1.001616208958543863e+00,1.006168165896665689e+00,1.004290239904725990e+00,1.093724238188191311e+00,1.001329784392678723e+00
1.001955786569201257e+00,1.001571688815042993e+00,1.007047886613701815e+00,1.006253329427565957e+00,1.095505533283766875e+00,1.001248784690510485e+00
1.001826477608739330e+00,1.001560016229618988e+00,1.006569124454882669e+00,1.003941716740696988e+00,1.046663189138956618e+00,1.002012849792051075e+00
1.001945476342697372e+00,1.001480022158789840e+00,1.005885093286743137e+00,1.004976661365719171e+00,1.075441201828115645e+00,1.002557795359772408e+00
1.001887218140883329e+00,1.001475937646098657e+00,1.007555865810020768e+00,1.006167361396478777e+00,1.110804644095099603e+00,1.002403654426343493e+00
1.001885226968652454e+00,1.001479545644444080e+00,1.005165806402739781e+00,1.006164601560644023e+00,1.096955913641095570e+00,1.002033675458317452e+00
1.001923515647684670e+00,1.001430775532136996e+00,1.006598737103673757e+00,1.005842648412168749e+00,1.112568757078324033e+00,1.000696585552341977e+00
1.001880405303024357e+00,1.001388248055693708e+00,1.006420012421679999e+00,1.005719099618344714e+00,1.115042809911326094e+00,1.001651038548212469e+00
1.001869313477701029e+00,1.001384352380263021e+00,1.004757404293133538e+00,1.005067050449297117e+00,1.088137589447341291e+00,1.001888996741332472e+00
1.001848061436127590e+00,1.001315323359913911e+00,1.005232289151989589e+00,1.006555094914406867e+00,1.098722498930225111e+00,1.002041379921069009e+00
1.001879233456506979e+00,1.001314359075212046e+00,1.006889829975837092e+00,1.004229360243227287e+00,1.141249849744810918e+00,1.001303247587905343e+00
1.001906182403036416e+00,1.001361914950339660e+00,1.005949737220970697e+00,1.004431821138870751e+00,1.140917869349491687e+00,9.998194757642867581e-01
1.001826525033847171e+00,1.001202469283616558e+00,1.007064263752692312e+00,1.005734554238832734e+00,1.127497903307239424e+00,9.996379256563513449e-01
1.001813815967623311e+00,1.001261331257490061e+00,1.005254388793390685e+00,1.006656982825543167e+00,1.134860647921699606e+00,1.002602347820616968e+00
1.001773950571121397e+00,1.001078109630110236e+00,1.007296102946536598e+00,1.005426477713663003e+00,1.138386556347823264e+00,1.001315470063677271e+00
1.001743573393676812e+00,1.001115339014232886e+00,1.006317755040759598e+00,1.005359601381043522e+00,1.128003165197452473e+00,1.001483750903485959e+00
1.001792759709796643e+00,1.001094525109157640e+00,1.008839203759979375e+00,1.005384300176299650e+00,1.161073535554720815e+00,1.001436046408216374e+00
1.001722444857993777e+00,1.001117912917248498e+00,1.005094870030966980e+00,1.005225486699469428e+00,1.132273976275963046e+00,1.000121724397481371e+00
1.001801236257053640e+00,1.001174477812991626e+00,1.007911423666298267e+00,1.005924362310234965e+00,1.108711759594839696e+00,1.000422156313533151e+00
1.001723977769929608e+00,1.000976169697042728e+00,1.005753566349239847e+00,1.006170282670199922e+00,1.104903206907896340e+00,1.000960366420027503e+00
1.001756315845640843e+00,1.001140289854502763e+00,1.004289679544264846e+00,1.005470135234633799e+00,1.083691523112212618e+00,1.001329403122845241e+00
1.001748544399750473e+00,1.000906263033242372e+00,1.002230235409501402e+00,1.002985468908972999e+00,1.105895904416868802e+00,1.000463933658821025e+00
1.001643167971104420e+00,1.000989902997105885e+00,1.006648490996611578e+00,1.005712339363913799e+00,1.172747517250449123e+00,1.000002829974283802e+00
1.001731091236312432e+00,1.001081022864047432e+00,1.004148389290142829e+00,1.003674805225078792e+00,1.157106210019459791e+00,9.991663718982741749e-01
1.001780189826220635e+00,1.000854076793302072e+00,1.005276202733835111e+00,1.003654183474650408e+00,1.216723999273270351e+00,1.000747018511049635e+00
1.001687467347270877e+00,1.000952025269304047e+00,1.004300995440381872e+00,1.004798789910512191e+00,1.213728529973156167e+00,1.001265019695483094e+00
1.001647431006171596e+00,1.000858385211326196e+00,1.005759192436167959e+00,1.005850743503805100e+00,1.163966929471956124e+00,1.001057408243934521e+00
1.001718910606278712e+00,1.000901997732958071e+00,1.004759966508771196e+00,1.008792522170272710e+00,1.140727508954043179e+00,1.001057283176802759e+00
1.001662319856202910e+00,1.000765457085837529e+00,1.007406426040443614e+00,1.006199262793898042e+00,1.195223875296066218e+00,9.999341048169991808e-01
1.001642603893085681e+00,1.000715996868872804e+00,1.005721558885247058e+00,1.005968883581797702e+00,1.172665778387930846e+00,9.998956831894380004e-01
1.001582274954625706e+00,1.000732282433140830e+00,1.006745942367734736e+00,1.005203011084301545e+00,1.175888046130393327e+00,1.000435547236283140e+00
1.001631074168305879e+00,1.000696943189129717e+00,1.007636210195010484e+00,1.006042579548323213e+00,1.213188045647208391e+00,1.001807070588131898e+00
1.001513125501564794e+00,1.000598104828534840e+00,1.004121243101322225e+00,1.004131130626467749e+00,1.213561168702360193e+00,1.000702862138025173e+00
1.001599276478342571e+00,1.000777613940974531e+00,1.003642697894911340e+00,1.005185464589710476e+00,1.171791293202202100e+00,9.999971700257161977e-01
1.001593591692457652e+00,1.000596570418476050e+00,1.007294335307933331e+00,1.005148997192709670e+00,1.183692136799026295e+00,1.000037805643108957e+00
1.001545381212091801e+00,1.000555425065979831e+00,1.002578119071661611e+00,1.004890122352007253e+00,1.164867150809335339e+00,9.993779285085511166e-01
1.001433223613786172e+00,1.000527292210186658e+00,1.007174038301619223e+00,1.005332723841189990e+00,1.159734635038037309e+00,1.000601628578096536e+00
1.001485939362238398e+00,1.000471453730189531e+00,1.005264695049973067e+00,1.003594916690188521e+00,1.178356555829952024e+00,1.000483448044515278e+00
1.001556287009146562e+00,1.000566993628676737e+00,1.007268090353008461e+00,1.003582885127135782e+00,1.237972358799946049e+00,9.995681047816243892e-01
1.001477491154949773e+00,1.000525737326002362e+00,1.006283603440173868e+00,1.004739948288870366e+00,1.173945106007402428e+00,9.991192572255129800e-01
1.001539367079042231e+00,1.000508629688790396e+00,1.006427997523695828e+00,1.004110353465358152e+00,1.170870874306978671e+00,9.991715456076358803e-01
1.001466835287511126e+00,1.000386609579186681e+00,1.003455182627881914e+00,1.001852871385586319e+00,1.176751831365890011e+00,9.991960497349721138e-01
1.001394386788102331e+00,1.000581287293387689e+00,1.006719783479160801e+00,1.003799148299311828e+00,1.157821987370379446e+00,9.994504770014777106e-01
1.001435061167578855e+00,1.000412060590966989e+00,1.003900620077776917e+00,1.003555800728249681e+00,1.210959874689716553e+00,9.997323652894996027e-01
1.001428991207966135e+00,1.000402556401476462e+00,1.004236854639111387e+00,1.003720213019597463e+00,1.198982402297080085e+00,9.987523706053222927e-01
1.001500910525209953e+00,1.000357535576448464e+00,1.001738767924696516e+00,1.003179028751361113e+00,1.189387840597080137e+00,9.976197060834994801e-01
1.001375466070038023e+00,1.000271540733315367e+00,1.006460412334856169e+00,1.004122172100118560e+00,1.227215203685031675e+00,9.982496749473503961e-01
1.001447798836274217e+00,1.000310558982741904e+00,1.005587153134075207e+00,1.003865516990310569e+00,1.269256422366656922e+00,9.990946908772555535e-01
1.001393994320153302e+00,1.000221270312241062e+00,1.006351419345682618e+00,1.004107330592709069e+00,1.225399491224728798e+00,9.988154577193222305e-01
1.001353030674924316e+00,1.000096605671626948e+00,1.001304940046804814e+00,1.002299469573893376e+00,1.231091979609268083e+00,9.978751567037810188e-01
1.001344867138477035e+00,1.000205592940206500e+00,1.005932721535196750e+00,1.002028899106854221e+00,1.254616510876353397e+00,9.985467528141563909e-01
1.001267811313723444e+00,1.000132815146501652e+00,1.004266889508881544e+00,1.003541057992188623e+00,1.192457372890171508e+00,9.990890293805351208e-01
1.001306513188955583e+00,1.000089515371905824e+00,1.002938991199261221e+00,1.002607833704704410e+00,1.254626620464071030e+00,9.986944565081270486e-01
1.001364742052952561e+00,1.000135048051302489e+00,1.005713901169098312e+00,1.003255866579069844e+00,1.230156235294355582e+00,9.988907684634198425e-01
1.001298091337559093e+00,1.000037090225047720e+00,1.002694813104111349e+00,1.001801205977449483e+00,1.258860239743770704e+00,9.983563914495912073e-01
1.001249458255881297e+00,1.000066600503635827e+00,1.002827859755246021e+00,1.002990314185757237e+00,1.230055078892122067e+00,9.970956837353879276e-01
1.001345987110266345e+00,1.000087721046019951e+00,1.005036277299978131e+00,1.002122636320093019e+00,1.208188855070671197e+00,9.973620682634215528e-01
1.001190031104841394e+00,1.000025151170076620e+00,1.003985036223219662e+00,1.000227933056369700e+00,1.231404143810865826e+00,9.986003071256385200e-01
1.001162105516291145e+00,1.000009832066850457e+00,1.004419211788823540e+00,1.003941095563323005e+00,1.241033773137619534e+00,9.998810062041900704e-01
1.001258593306899147e+00,9.998705956208528978e-01,1.003953972802923866e+00,1.003022796228093094e+00,1.247225047372481743e+00,9.986678714409111812e-01
1.001182510902960621e+00,9.999170599001270254e-01,1.003806696669933718e+00,1.002779379797062331e+00,1.228966650008676886e+00,9.988789212407136464e-01
1.001128950827659070e+00,9.998515319662376610e-01,1.004554146735447517e+00,1.003974739223585821e+00,1.226314246247408590e+00,9.981994121247450558e-01
1.001272647581993303e+00,9.999640118853851956e-01,1.003016294587224078e+00,1.003125268312274221e+00,1.256374496266241314e+00,9.979260408604239130e-01
1.001151728112521289e+00,9.997970190150109460e-01,1.000124676119775069e+00,1.002561411073360276e+00,1.175490400819624082e+00,9.985446326616777002e-01
1.001129214128837930e+00,9.997503317455994631e-01,9.951403679427763826e-01,1.000827101760668691e+00,1.179597068320276332e+00,9.981914522895558584e-01
1.001155135813983188e+00,9.997492200167995557e-01,9.896258317204535970e-01,1.000434123981546852e+00,1.172422675875801179e+00,9.968047322275715993e-01
1.001001261607625148e+00,9.998213413165222274e-01,9.961372333535400969e-01,1.002598097120781073e+00,1.143592230211638139e+00,9.976696843076195975e-01
1.001017016767490553e+00,9.997696193034378842e-01,9.970449312898305161e-01,1.002079198215372058e+00,1.218511460532464952e+00,9.969742439024371627e-01
1.000982950153429307e+00,9.996795142017081970e-01,1.000057540172395010e+00,1.001857327324542579e+00,1.214760842345671499e+00,9.973937949035099892e-01
1.001140680945359573e+00,9.997627637072316054e-01,9.821199734768627509e-01,9.985579427212916137e-01,1.139030376911152276e+00,9.968433023963990669e-01
1.000957185886141465e+00,9.996175139586740421e-01,9.923881783274831614e-01,9.989828000610218028e-01,1.247021844119868383e+00,9.971332041295629667e-01
1.000948603232447054e+00,9.996195560492460164e-01,9.951622416274299443e-01,1.001439478567088814e+00,1.184645184125345807e+00,9.968483922224161686e-01
1.000949300928510421e+00,9.994799878292327522e-01,9.962525576006802108e-01,1.002361353386552523e+00,1.270651531263968570e+00,9.966581799948963649e-01
1.001006115123156182e+00,9.996286974952784954e-01,9.995308960486205541e-01,1.000398682841092235e+00,1.300603818573299542e+00,9.968922081606742536e-01
1.000948578781606813e+00,9.994389982783400406e-01,9.902739816282802865e-01,9.985850004097239774e-01,1.256844122903405525e+00,9.968985440277899901e-01
1.000987072620555640e+00,9.994401878464724831e-01,9.916904503912792324e-01,9.975904613911023011e-01,1.336854869551322489e+00,9.970104070098370075e-01
1.000929291560270773e+00,9.996620990897305825e-01,9.952122526273736725e-01,9.992989143626036519e-01,1.333289426294091529e+00,9.970029380763154592e-01
1.000883369328589678e+00,9.992752372990550969e-01,9.960222529252141799e-01,1.000674457810843299e+00,1.309829896763883950e+00,9.972142072730095785e-01
1.000847385347583440e+00,9.992951929061042460e-01,9.956554315848310521e-01,9.995050522686925731e-01,1.322940618274433211e+00,9.961545999366254733e-01
1.000933540214456130e+00,9.994438112803177843e-01,9.941326301620804218e-01,9.970685041906734991e-01,1.387601761926290811e+00,9.958574881126717182e-01
1.000905051026549142e+00,9.994560443273969863e-01,9.944532948587389010e-01,9.994005781117207832e-01,1.320434080725247039e+00,9.965749463101952754e-01
1.000841749864933794e+00,9.992367670997768236e-01,9.867970775712998632e-01,9.970033181454044380e-01,1.329350268572649485e+00,9.964834106076603248e-01
1.000899568144915319e+00,9.993181389701436546e-01,9.928978795398213375e-01,9.974442054672103541e-01,1.351734624594128409e+00,9.961424873066004881e-01
1.000903732234455168e+00,9.993050130952855215e-01,9.874813413014850161e-01,9.943709530641824390e-01,1.451174369107372408e+00,9.953310581129023449e-01
1.000854163228008575e+00,9.992358306551514247e-01,9.925877070835356086e-01,9.943746308051943927e-01,1.437941849886179790e+00,9.958301496500385763e-01
1.000838367989327571e+00,9.989763414265071528e-01,9.907366143355510468e-01,9.930054328596000790e-01,1.429411720764254934e+00,9.965189001444001438e-01
1.000718499537676109e+00,9.993955268908065737e-01,9.971105459800423398e-01,9.983115684686708624e-01,1.304939673141599643e+00,9.975120270336167438e-01
1.000687868797996094e+00,9.992505471117971716e-01,9.950784405777179931e-01,9.938357218994336995e-01,1.260797709367499131e+00,9.967742427227791469e-01
1.000721316465899235e+00,9.993168181544871409e-01,9.948371347204958415e-01,9.960697118716225207e-01,1.366192677136705891e+00,9.955639543898110455e-01
1.000764960792329239e+00,9.990341895207357492e-01,9.936355870907631616e-01,9.947502309882155780e-01,1.333019485729199483e+00,9.948372822052674591e-01
1.000670471148185525e+00,9.991543380028138355e-01,9.898756506737915739e-01,9.949711345102492110e-01,1.343826443556321415e+00,9.960777250536605454e-01
1.000559745584938875e+00,9.991562791644350572e-01,9.943818912961472911e-01,9.950664752960032278e-01,1.305182800274851340e+00,9.956022098206367410e-01
1.000546206108327230e+00,9.989213814483659526e-01,9.887220568781578400e-01,9.918035406119293240e-01,1.488618887420022574e+00,9.951700233744781299e-01
1.000598269397675377e+00,9.991871480874108258e-01,9.878452836581402829e-01,9.908391492644595955e-01,1.522272760405528391e+00,9.944125920557126408e-01
1.000391875708666944e+00,9.987474177455957225e-01,9.864861912476344807e-01,9.924996292439558498e-01,1.498202101741057835e+00,9.948437682469469800e-01
1.000547073245122709e+00,9.987644251598586376e-01,9.865720982627553814e-01,9.943270516214344212e-01,1.403210744667465981e+00,9.955139260351989483e-01
1.000504304178767789e+00,9.989007826682940738e-01,9.882223189265050278e-01,9.935625519205245615e-01,1.440829333202899187e+00,9.952738812388908229e-01
1.000424628730558041e+00,9.986707944634247713e-01,9.903801071158475633e-01,9.937241583028203484e-01,1.388916959173754684e+00,9.952059606088796695e-01
1.000454900262926383e+00,9.987858803050890799e-01,9.881961176526184998e-01,9.933246400546470456e-01,1.526750015279839667e+00,9.954592949819482950e-01
1.000329940549464336e+00,9.987546323902153356e-01,9.923957211465566086e-01,9.925089023520029530e-01,1.463338032082837969e+00,9.949890366668644459e-01
1.000250523811097914e+00,9.985515690838195901e-01,9.873300344688806796e-01,9.917593845815423359e-01,1.551877764083364752e+00,9.957413688918613781e-01
1.000363460406659355e+00,9.987913689018387275e-01,9.848638338091768585e-01,9.872749004796027572e-01,1.566315199197712005e+00,9.944289777068595626e-01
1.000261483827514564e+00,9.985275610655854894e-01,9.878024677989735158e-01,9.927131970134015493e-01,1.515236373348467280e+00,9.946931945423376220e-01
1.000291342701895569e+00,9.986807606140496452e-01,9.854379073497347985e-01,9.924557611312546657e-01,1.464584860548779011e+00,9.943213314767901378e-01
1.000305903089809378e+00,9.986022563568566213e-01,9.877227456076763668e-01,9.898227696421819655e-01,1.581785401296836868e+00,9.935758211027205800e-01
1.000139374726754848e+00,9.985125708840656422e-01,9.860185738737154981e-01,9.911902982926994454e-01,1.561867437209542464e+00,9.944558781249066559e-01
1.000001760407020601e+00,9.984348485466579826e-01,9.799776861912350423e-01,9.853730571984361530e-01,1.686660572002603109e+00,9.933531638703916311e-01
9.999970736250067826e-01,9.983234557605460413e-01,9.840210805125861881e-01,9.879389536316020015e-01,1.622274640424609782e+00,9.945619836276454739e-01
9.998905297143536597e-01,9.981101055889359808e-01,9.830016384682904729e-01,9.869451412686404135e-01,1.628236093871778367e+00,9.946533323404486149e-01
9.998403626405802935e-01,9.984028943353852048e-01,1.007136437006606489e+00,9.965147388278609020e-01,1.024065789460896658e+00,9.953224107621060357e-01
9.997111696041970363e-01,9.982042320646812295e-01,1.006583051736850365e+00,9.965684147738927967e-01,1.030252636643247621e+00,9.956113592748427887e-01
9.997202707528274335e-01,9.982513843714064805e-01,1.006051193194354765e+00,9.974308033603479506e-01,9.993513988655080560e-01,9.959900204087981379e-01
9.996401881970857772e-01,9.981606359023752484e-01,1.005950041027367181e+00,9.965580296295509788e-01,9.920017037801408533e-01,9.956172009180918048e-01
9.995242691979983052e-01,9.980774797939435672e-01,1.006919364143193052e+00,9.985919909736965527e-01,1.006600981923837956e+00,9.951861030629116645e-01
9.995139593695415714e-01,9.980592181206947577e-01,1.005514373407728979e+00,9.972186667611071531e-01,9.955044778716292120e-01,9.946063165176021181e-01
9.995578193382838039e-01,9.978937503536798870e-01,1.006686042077799437e+00,9.972538101403805033e-01,9.745839970170988575e-01,9.954623272552564073e-01
9.993793029924279425e-01,9.980469114680096121e-01,1.005907971756358821e+00,9.977198269359729421e-01,1.019194014071154397e+00,9.952333432791067303e-01
9.993868117941899776e-01,9.979081904038953343e-01,1.004515657783755067e+00,9.940934021040547242e-01,9.592669540147658047e-01,9.937333770483014472e-01
9.993504638445629418e-01,9.979840973103070167e-01,1.004508020251401179e+00,9.972739672078904105e-01,1.001413438501747910e+00,9.933139133766473172e-01
9.992214752347602369e-01,9.978125694349517794e-01,1.005201427096486189e+00,9.957795757137272163e-01,9.772634135713541559e-01,9.952310502216732413e-01
9.991481530710414338e-01,9.978437328295846065e-01,1.005833420014414115e+00,9.950002076641445425e-01,9.496221783496296975e-01,9.953483491615342516e-01
9.990433172898315339e-01,9.977419314512434578e-01,1.004301595235671307e+00,9.954624667735680887e-01,9.372435625970185757e-01,9.940919627414477322e-01
9.990455230522423680e-01,9.976391943893360148e-01,1.004188173354220615e+00,9.958043632728175165e-01,9.570663008904449764e-01,9.932397992548879229e-01
9.989438645386482518e-01,9.976070376879255797e-01,1.004267739573722062e+00,9.957264198034775360e-01,9.342499511317898797e-01,9.937796284722680840e-01
9.988270506024807815e-01,9.978255021366774224e-01,1.002573539828519600e+00,9.950913696692130772e-01,9.515931455806524442e-01,9.937114139458694817e-01
9.988336994746589426e-01,9.976545503884645116e-01,1.004187925945448923e+00,9.971840448526652079e-01,9.605284311510230433e-01,9.953049899873499529e-01
9.987926617961129239e-01,9.974706069390482099e-01,1.001556687770325027e+00,9.930468675230745834e-01,9.285400789350091166e-01,9.931577891034050198e-01
9.986746124733225649e-01,9.976641014967173593e-01,1.000872135249889050e+00,9.960214621526886081e-01,9.834518325114616211e-01,9.934438305567285799e-01
9.986005801445548835e-01,9.975210124267667178e-01,1.002662759738402798e+00,9.954849373472945961e-01,9.615206880120489297e-01,9.933560654310198412e-01
9.985385600716374377e-01,9.974629388700599897e-01,1.002438476827996805e+00,9.964561458749748857e-01,9.414583664960639586e-01,9.944456805052086512e-01
9.984624911203155984e-01,9.974668181117898325e-01,1.001357157863590697e+00,9.980236558928674562e-01,9.568191351167322223e-01,9.945479181074433628e-01
9.983244308530196953e-01,9.974688094080461642e-01,1.001216273772426835e+00,9.934190477999185198e-01,9.243602095390202056e-01,9.942669532728812820e-01
9.983010864644085158e-01,9.975094163300111116e-01,1.000171713250590066e+00,9.956903977508300141e-01,9.729095976856806383e-01,9.937550933742484993e-01
9.983173427433272851e-01,9.972168432112220593e-01,1.000455639143896347e+00,9.962724663219130194e-01,9.333817990289510202e-01,9.929142434893256652e-01
9.981209140544594627e-01,9.973984625199880938e-01,1.000835656650532091e+00,9.934915010027303151e-01,9.168536713042531039e-01,9.938165798540505858e-01
9.979283485729300018e-01,9.973891651388565593e-01,9.992989640520829608e-01,9.970676184065679903e-01,9.469725955632392056e-01,9.950935333434974828e-01
9.977963508769525092e-01,9.972371635005022883e-01,9.990599252062846158e-01,9.946138242619274594e-01,8.710404060773424550e-01,9.938048393004110803e-01
9.977624198210128803e-01,9.973803701319218229e-01,9.978518688132688164e-01,9.938045562865533977e-01,9.022543094776821482e-01,9.950783629212890391e-01
9.977305669539848765e-01,9.971584068764747233e-01,9.966004815099465119e-01,9.948850686804793231e-01,8.919542214634943456e-01,9.940082150791762494e-01
9.975133688030638490e-01,9.973780873814904746e-01,9.969926047025471361e-01,9.949498026259540051e-01,8.679789680793621454e-01,9.951567512110564007e-01
9.974688114543163175e-01,9.972961237487640851e-01,9.977243241928592798e-01,9.949153821250604768e-01,8.782311839236236484e-01,9.940711361304838123e-01
9.974107393459454851e-01,9.973834841926459971e-01,9.961445356341362967e-01,9.962129415183094139e-01,9.073445762319914953e-01,9.950175907890601579e-01
9.972529300977438504e-01,9.973398360072859292e-01,9.948335872367245480e-01,9.952413377822875162e-01,8.606193791088710965e-01,9.929086730204427225e-01
9.972408277317479364e-01,9.971716687928909861e-01,9.954108614668024657e-01,9.925515833445094360e-01,8.911865385871025058e-01,9.942613462544467318e-01
9.971443276797559152e-01,9.971979511709301303e-01,9.970042005146493302e-01,9.879482205854606125e-01,8.099426741057169643e-01,9.947285378124117727e-01
9.969551525271181935e-01,9.974398273806731607e-01,9.954913614706676350e-01,9.888041249822114853e-01,7.725238540799812537e-01,9.950412710568171670e-01
9.969333291404077757e-01,9.973259731689048113e-01,9.953912677902108097e-01,9.909856015109630434e-01,8.199585218913507667e-01,9.949958852255527120e-01
9.967837496217306636e-01,9.973188496773284228e-01,9.968714684929596004e-01,9.994265401705564322e-01,9.580184655368516600e-01,9.992353790972863248e-01
9.967163277500195040e-01,9.973578086231409401e-01,9.981270283297065671e-01,9.973353916995136847e-01,9.287272018608784263e-01,1.013430463567412065e+00
9.966289620783088665e-01,9.973759102280082001e-01,9.950300258578741452e-01,9.984661363748393859e-01,8.899716991065659277e-01,1.043592881465575939e+00
9.964334783755210978e-01,9.974881947563988271e-01,9.952657271973164299e-01,9.984403995634137940e-01,8.940056238423614854e-01,1.091934562693949839e+00
9.929679580866327404e-01,1.004676590598839958e+00,9.831533288130778203e-01,9.995842281562946630e-01,6.272350044828371995e-01,1.996343524202809583e+00
9.930019531821083767e-01,1.004403796323884990e+00,9.845801328037528943e-01,9.965139459217542406e-01,6.269627848579373275e-01,1.955217519452633779e+00
9.930997258799851846e-01,1.004278151221762450e+00,9.832312916179637430e-01,9.936767040531585549e-01,5.841979874613735246e-01,1.910184712903073789e+00
9.931252307068398899e-01,1.004257372951965266e+00,9.834867409471155231e-01,9.972139995439160964e-01,6.040399437280357109e-01,1.864459774417395188e+00
9.939041521152791603e-01,1.003696905266007633e+00,9.855052623998760142e-01,9.953828106674103005e-01,6.364367649432249863e-01,1.691973283558679819e+00
9.941216681984955672e-01,1.003371193223898228e+00,9.882069804528218482e-01,9.956426446237878203e-01,6.900613612481306669e-01,1.655770457246325211e+00
9.943965777341724488e-01,1.003537810496355487e+00,9.900627998317749201e-01,1.000179576383433133e+00,6.937592317056823221e-01,1.612574444127941042e+00
9.946174358738871790e-01,1.003309753123584169e+00,9.908683456929272548e-01,1.000595454953448593e+00,7.252926099488450351e-01,1.781466775941320080e+00
9.950904045932006392e-01,1.003224398983026955e+00,9.960611751896685240e-01,1.005723763218268507e+00,7.157025295254066943e-01,3.092027324881011285e+00
9.953985579739687006e-01,1.002993426813509004e+00,1.000181366138907624e+00,1.005815850106265064e+00,7.033129959647623775e-01,3.526166588994681383e+00
9.957159142458917866e-01,1.002884291103474323e+00,1.006456731005587413e+00,1.009157476736445513e+00,7.227076300719094126e-01,7.761469881483159305e+00
