time,flux
1.452620518289934353e+03,-8.999999046325683594e+00
1.452641351531041664e+03,-9.000269949436187744e+00
1.452662184770558270e+03,-8.999566197395324707e+00
1.452683018008481440e+03,-9.000208735466003418e+00
1.452703851244810267e+03,-8.999544382095336914e+00
1.452724684479571806e+03,-9.000159084796905518e+00
1.452745517712753553e+03,-9.000317037105560303e+00
1.452766350944383248e+03,-9.000742375850677490e+00
1.452787184174448385e+03,-8.999847412109375000e+00
1.452808017402966016e+03,-9.000177383422851562e+00
1.452828850629954104e+03,-8.999488115310668945e+00
1.452849683855399235e+03,-9.000356853008270264e+00
1.452870517079329375e+03,-8.999870657920837402e+00
1.452891350301740886e+03,-9.000262379646301270e+00
1.452912183522631722e+03,-9.000040292739868164e+00
1.452933016742018026e+03,-8.999844670295715332e+00
1.452953849959916852e+03,-9.000303387641906738e+00
1.452974683176315466e+03,-9.000210344791412354e+00
1.452995516391240244e+03,-8.999880194664001465e+00
1.453016349604677316e+03,-9.000486016273498535e+00
1.453037182816654195e+03,-8.999843478202819824e+00
1.453058016027157009e+03,-8.999931693077087402e+00
1.453078849236212136e+03,-9.000159859657287598e+00
1.453099682443805477e+03,-8.999709367752075195e+00
1.453120515649964318e+03,-9.000504136085510254e+00
1.453141348854674106e+03,-9.000014901161193848e+00
1.453162182057960763e+03,-9.000262439250946045e+00
1.453183015259810645e+03,-9.000006675720214844e+00
1.453203848460249674e+03,-9.000046730041503906e+00
1.453224681659263524e+03,-8.999967932701110840e+00
1.453245514856878117e+03,-8.999300122261047363e+00
1.453266348053078900e+03,-9.000093698501586914e+00
1.453287181247892022e+03,-9.000142335891723633e+00
1.453308014441302248e+03,-8.999526739120483398e+00
1.453328847633335954e+03,-8.999862313270568848e+00
1.453349680823977906e+03,-8.999993085861206055e+00
1.453370514013253114e+03,-8.999981880187988281e+00
1.453391347201148164e+03,-8.999424576759338379e+00
1.453412180387686931e+03,-9.000073254108428955e+00
1.453433013572854634e+03,-8.999904870986938477e+00
1.453453846756676967e+03,-9.000199258327484131e+00
1.453474679939138923e+03,-8.999931335449218750e+00
1.453495513120264832e+03,-8.999857068061828613e+00
1.453516346300039459e+03,-8.999390602111816406e+00
1.453537179478488042e+03,-9.000586509704589844e+00
1.453558012655595121e+03,-9.000026941299438477e+00
1.453578845831385479e+03,-8.999498486518859863e+00
1.453599679005843655e+03,-9.000150024890899658e+00
1.453620512178993977e+03,-8.999954700469970703e+00
1.453641345350820757e+03,-9.000150382518768311e+00
1.453662178521349006e+03,-9.000112175941467285e+00
1.453683011690562580e+03,-9.000139832496643066e+00
1.453703844858485581e+03,-8.999981403350830078e+00
1.453724678025103003e+03,-8.999986648559570312e+00
1.453745511190438265e+03,-8.999172806739807129e+00
1.453766344354475677e+03,-8.999619007110595703e+00
1.453787177517239343e+03,-9.000510275363922119e+00
1.453808010678713799e+03,-8.999923825263977051e+00
1.453828843838922012e+03,-8.999507308006286621e+00
1.453849676997848064e+03,-9.000474214553833008e+00
1.453870510155516513e+03,-9.000205338001251221e+00
1.453891343311910987e+03,-9.000165164470672607e+00
1.453912176467054223e+03,-9.000177383422851562e+00
1.453933009620930989e+03,-9.000762283802032471e+00
1.453953842773564475e+03,-9.000230431556701660e+00
1.453974675924938538e+03,-9.000449001789093018e+00
1.454016342223961828e+03,-9.000254571437835693e+00
1.454037175371618332e+03,-9.000168442726135254e+00
1.454058008518030420e+03,-8.999606370925903320e+00
1.454078841663209914e+03,-9.000072002410888672e+00
1.454099674807169549e+03,-8.999465346336364746e+00
1.454183007370763335e+03,-9.000189006328582764e+00
1.454203840508626399e+03,-9.000447630882263184e+00
1.454224673645269831e+03,-9.000323057174682617e+00
1.454245506780706137e+03,-9.000362992286682129e+00
1.454266339914948503e+03,-9.000967741012573242e+00
1.454287173047990109e+03,-9.000661849975585938e+00
1.454308006179823906e+03,-9.000949501991271973e+00
1.454391338695256309e+03,-9.052524805068969727e+00
1.454412171821152469e+03,-9.071315646171569824e+00
1.454433004945857874e+03,-9.085232734680175781e+00
1.454453838069394806e+03,-9.091916918754577637e+00
1.454474671191745529e+03,-9.089558839797973633e+00
1.454495504312933235e+03,-9.079612553119659424e+00
1.454516337432940418e+03,-9.063202321529388428e+00
1.454537170551789359e+03,-9.043289124965667725e+00
1.454703835460785513e+03,-8.999773263931274414e+00
1.454745501676523190e+03,-8.999412059783935547e+00
1.454766334782673084e+03,-8.999994993209838867e+00
1.454787167887693158e+03,-8.999939322471618652e+00
1.454808000991565450e+03,-8.999245285987854004e+00
1.454828834094312697e+03,-8.999605178833007812e+00
1.454849667195916481e+03,-8.999590158462524414e+00
1.454870500296398859e+03,-8.999555468559265137e+00
1.454891333395742549e+03,-8.999215006828308105e+00
1.454912166493969153e+03,-9.000171482563018799e+00
1.454932999591060479e+03,-8.999722957611083984e+00
1.454953832687039039e+03,-8.999373078346252441e+00
1.454974665781886642e+03,-8.999318361282348633e+00
1.454995498875625344e+03,-9.000168263912200928e+00
1.455016331968236500e+03,-8.999497771263122559e+00
1.455037165059742847e+03,-8.999611854553222656e+00
1.455057998150125741e+03,-8.999766945838928223e+00
1.455078831239407464e+03,-9.000691354274749756e+00
1.455099664327569599e+03,-8.999303340911865234e+00
1.455120497414633974e+03,-8.999272227287292480e+00
1.455141330500582853e+03,-8.999807119369506836e+00
1.455162163585437384e+03,-9.000154078006744385e+00
1.455182996669179602e+03,-8.999719142913818359e+00
1.455203829751831563e+03,-8.999899268150329590e+00
1.455224662833374623e+03,-8.999816417694091797e+00
1.455245495913830609e+03,-8.999776721000671387e+00
1.455266328993181105e+03,-8.999610662460327148e+00
1.455287162071448165e+03,-8.999830842018127441e+00
1.455307995148613145e+03,-9.000435531139373779e+00
1.455328828224697418e+03,-9.000154733657836914e+00
1.455349661299683248e+03,-8.999959945678710938e+00
1.455370494373592010e+03,-8.999936461448669434e+00
1.455391327446405057e+03,-8.999778509140014648e+00
1.455412160518143992e+03,-8.999859929084777832e+00
1.455432993588791078e+03,-9.000089764595031738e+00
1.455453826658366552e+03,-9.000442206859588623e+00
1.455474659726853133e+03,-8.999570727348327637e+00
1.455495492794271740e+03,-8.999647617340087891e+00
1.455516325860603956e+03,-8.999874591827392578e+00
1.455537158925871609e+03,-8.999791383743286133e+00
1.455557991990055598e+03,-9.000412464141845703e+00
1.455578825053177525e+03,-9.000069618225097656e+00
1.455599658115219199e+03,-9.000257730484008789e+00
1.455620491176201540e+03,-8.999760866165161133e+00
1.455641324236106129e+03,-8.999915957450866699e+00
1.455662157294954568e+03,-8.999448060989379883e+00
1.455682990352727984e+03,-8.999779224395751953e+00
1.455703823409447750e+03,-8.999687314033508301e+00
1.455724656465094995e+03,-8.999755859375000000e+00
1.455745489519691546e+03,-9.000035822391510010e+00
1.455766322573218531e+03,-9.000052571296691895e+00
1.455787155625697096e+03,-9.000406026840209961e+00
1.455807988677108369e+03,-9.000053703784942627e+00
1.455828821727473951e+03,-9.000226259231567383e+00
1.455849654776775424e+03,-9.006961762905120850e+00
1.455870487825033251e+03,-9.025277912616729736e+00
1.455891320872239021e+03,-9.048030495643615723e+00
1.455912153918384092e+03,-9.070544838905334473e+00
1.455932986963479607e+03,-9.087702155113220215e+00
1.455953820007536706e+03,-9.094581186771392822e+00
1.455974653050536290e+03,-9.089368045330047607e+00
1.455995486092500187e+03,-9.073735475540161133e+00
1.456016319133419074e+03,-9.051726460456848145e+00
1.456037152173284085e+03,-9.028922498226165771e+00
1.456057985212116591e+03,-9.009140014648437500e+00
1.456078818249897722e+03,-8.999760270118713379e+00
1.456099651286648395e+03,-9.000023663043975830e+00
1.456120484322349512e+03,-9.000151515007019043e+00
1.456141317357022672e+03,-8.999505519866943359e+00
1.456162150390648321e+03,-9.000044465065002441e+00
1.456182983423248288e+03,-8.999878048896789551e+00
1.456203816454803700e+03,-8.999983191490173340e+00
1.456224649485334339e+03,-9.000018537044525146e+00
1.456245482514822470e+03,-8.999492526054382324e+00
1.456266315543288783e+03,-8.999175906181335449e+00
1.456287148570714180e+03,-8.999715447425842285e+00
1.456307981597119806e+03,-8.999839901924133301e+00
1.456328814622486561e+03,-8.999972224235534668e+00
1.456349647646835365e+03,-8.999420166015625000e+00
1.456370480670147117e+03,-8.999809861183166504e+00
1.456391313692443191e+03,-8.999890685081481934e+00
1.456412146713704260e+03,-9.000027716159820557e+00
1.456432979733951015e+03,-8.999847888946533203e+00
1.456453812753164812e+03,-8.999633550643920898e+00
1.456474645771366568e+03,-9.000269293785095215e+00
1.456495478788536730e+03,-9.000250995159149170e+00
1.456516311804696670e+03,-8.999735713005065918e+00
1.456537144819827517e+03,-8.999687671661376953e+00
1.456557977833949735e+03,-8.999818086624145508e+00
1.456578810847043542e+03,-8.999926924705505371e+00
1.456599643859131220e+03,-8.999861836433410645e+00
1.456620476870202538e+03,-8.999797821044921875e+00
1.456641309880249082e+03,-8.999637722969055176e+00
1.456662142889281540e+03,-8.999542474746704102e+00
1.456682975897310143e+03,-8.999930500984191895e+00
1.456703808904316475e+03,-9.000244736671447754e+00
1.456724641910321225e+03,-9.000267922878265381e+00
1.456745474915314844e+03,-8.999632477760314941e+00
1.456766307919288010e+03,-9.000001251697540283e+00
1.456787140922262324e+03,-9.000531315803527832e+00
1.456807973924218004e+03,-9.000959813594818115e+00
1.456828806925175513e+03,-9.000673115253448486e+00
1.456849639925116435e+03,-9.000602006912231445e+00
1.456912138918924484e+03,-9.000877380371093750e+00
1.456932971914844529e+03,-9.000882923603057861e+00
1.456953804909771634e+03,-9.000868499279022217e+00
1.456974637903686698e+03,-9.000923037528991699e+00
1.456995470896609504e+03,-9.000785827636718750e+00
1.457016303888520952e+03,-9.001184165477752686e+00
1.457037136879442414e+03,-9.000498652458190918e+00
1.457057969869354338e+03,-9.000741422176361084e+00
1.457099635846191404e+03,-9.000563621520996094e+00
1.457120468833118366e+03,-9.001320838928222656e+00
1.457141301819038063e+03,-9.001219749450683594e+00
1.457162134803971867e+03,-9.000045895576477051e+00
1.457182967787899770e+03,-9.001297891139984131e+00
1.457224633752791306e+03,-9.001150727272033691e+00
1.457245466733736521e+03,-9.001298964023590088e+00
1.457266299713688113e+03,-9.001226902008056641e+00
1.457287132692657906e+03,-9.000896811485290527e+00
1.457307965670625890e+03,-9.001287579536437988e+00
1.457328798647612530e+03,-9.000946402549743652e+00
1.457349631623598043e+03,-9.000771403312683105e+00
1.457703792064447498e+03,-8.999634742736816406e+00
1.457724625022709688e+03,-8.999830722808837891e+00
1.457745457979991897e+03,-8.999639630317687988e+00
1.457766290936284349e+03,-8.999836921691894531e+00
1.457787123891597503e+03,-9.000042796134948730e+00
1.457807956845942272e+03,-8.999742984771728516e+00
1.457828789799298647e+03,-8.999851226806640625e+00
1.457849622751687093e+03,-8.999375581741333008e+00
1.457870455703098287e+03,-8.999888658523559570e+00
1.457891288653522679e+03,-8.999794960021972656e+00
1.457912121602980960e+03,-8.999130249023437500e+00
1.457932954551452895e+03,-8.999504446983337402e+00
1.457953787498959628e+03,-8.999526023864746094e+00
1.457974620445480696e+03,-8.999441504478454590e+00
1.457995453391037927e+03,-9.000155508518218994e+00
1.458016286335611085e+03,-9.000516533851623535e+00
1.458037119279220178e+03,-8.999543786048889160e+00
1.458057952221845653e+03,-8.999815821647644043e+00
1.458078785163508655e+03,-8.999787926673889160e+00
1.458099618104189403e+03,-9.000219225883483887e+00
1.458120451043907451e+03,-8.999756455421447754e+00
1.458141283982644154e+03,-8.999397277832031250e+00
1.458162116920419521e+03,-8.999276399612426758e+00
1.458182949857213998e+03,-8.999829649925231934e+00
1.458203782793048276e+03,-8.999649286270141602e+00
1.458224615727912351e+03,-9.000204861164093018e+00
1.458245448661796672e+03,-8.999960422515869141e+00
1.458266281594721704e+03,-8.999410629272460938e+00
1.458287114526667665e+03,-8.999535083770751953e+00
1.458307947457645241e+03,-8.999919891357421875e+00
1.458328780387664210e+03,-8.999570250511169434e+00
1.458349613316715704e+03,-8.999800443649291992e+00
1.458370446244789946e+03,-8.999984979629516602e+00
1.458391279171906717e+03,-8.999263763427734375e+00
1.458412112098046464e+03,-8.999724745750427246e+00
1.458432945023230104e+03,-8.999950289726257324e+00
1.458453777947437857e+03,-8.999906182289123535e+00
1.458474610870689276e+03,-8.999619245529174805e+00
1.458495443792965489e+03,-8.999736189842224121e+00
1.458537109634633225e+03,-8.999830007553100586e+00
1.458557942554025203e+03,-9.000063538551330566e+00
1.458578775472442885e+03,-8.999799728393554688e+00
1.458599608389906962e+03,-8.999713659286499023e+00
1.458620441306407656e+03,-8.999779343605041504e+00
1.458641274221934964e+03,-9.000017523765563965e+00
1.458662107136509576e+03,-8.999526262283325195e+00
1.458682940050111029e+03,-9.000003874301910400e+00
1.458703772962750918e+03,-8.999981999397277832e+00
1.458724605874438339e+03,-8.999590635299682617e+00
1.458745438785164424e+03,-8.999681353569030762e+00
1.458766271694918714e+03,-8.999689698219299316e+00
1.458787104603721900e+03,-9.000029861927032471e+00
1.458807937511554655e+03,-8.999828457832336426e+00
1.458828770418436306e+03,-9.000512242317199707e+00
1.458849603324347754e+03,-8.999612450599670410e+00
1.458870436229309234e+03,-8.999628782272338867e+00
1.458891269133300966e+03,-8.999818205833435059e+00
1.458912102036380020e+03,-8.999971866607666016e+00
1.458932934938486142e+03,-8.999951243400573730e+00
1.458953767839610919e+03,-8.999805808067321777e+00
1.458974600739766856e+03,-8.999955654144287109e+00
1.458995433638974191e+03,-8.999849796295166016e+00
1.459016266537223373e+03,-8.999950289726257324e+00
1.459037099434504171e+03,-8.999992728233337402e+00
1.459057932330837730e+03,-9.000095725059509277e+00
1.459078765226203814e+03,-8.999297022819519043e+00
1.459099598120622659e+03,-8.999564647674560547e+00
1.459120431014073802e+03,-8.999173283576965332e+00
1.459141263906578615e+03,-8.999540805816650391e+00
1.459162096798116863e+03,-8.999255299568176270e+00
1.459182929688708327e+03,-8.999538302421569824e+00
1.459203762578333908e+03,-8.999437212944030762e+00
1.459224595467013842e+03,-8.999387621879577637e+00
1.459245428354727437e+03,-8.999494552612304688e+00
1.459266261241496068e+03,-8.999592900276184082e+00
1.459287094127299270e+03,-8.999604344367980957e+00
1.459307927012157506e+03,-8.999377965927124023e+00
1.459328759896060546e+03,-8.999558925628662109e+00
1.459349592778999067e+03,-8.999732971191406250e+00
1.459370425660993305e+03,-8.999696373939514160e+00
1.459391258542022570e+03,-8.999642610549926758e+00
1.459412091422108460e+03,-8.999270319938659668e+00
1.459432924301230514e+03,-9.000062406063079834e+00
1.459453757179408740e+03,-8.999898195266723633e+00
1.459474590056623128e+03,-8.999592304229736328e+00
1.459495422932894598e+03,-8.999347209930419922e+00
1.459516255808203141e+03,-9.000287652015686035e+00
1.459537088682568083e+03,-8.999645829200744629e+00
1.459557921555970552e+03,-9.000098645687103271e+00
1.459578754428430329e+03,-9.000027418136596680e+00
1.459599587299928089e+03,-8.999380469322204590e+00
1.459620420170483385e+03,-8.999896526336669922e+00
1.459641253040086895e+03,-8.999990701675415039e+00
1.459662085908728159e+03,-9.000180423259735107e+00
1.459682918776427869e+03,-9.000024557113647461e+00
1.459703751643166243e+03,-9.000262320041656494e+00
1.459724584508962835e+03,-9.000204384326934814e+00
1.459766250237693157e+03,-9.000526964664459229e+00
1.459787083100626887e+03,-9.000315904617309570e+00
1.459807915962620200e+03,-9.000536739826202393e+00
1.459828748823652177e+03,-9.000137269496917725e+00
1.459849581683744418e+03,-9.000459194183349609e+00
1.459870414542876915e+03,-9.000649392604827881e+00
1.459912080258300421e+03,-9.000547707080841064e+00
1.459932913114592793e+03,-9.000971078872680664e+00
1.459953745969935653e+03,-9.000463128089904785e+00
1.459974578824318769e+03,-9.000138998031616211e+00
1.459995411677763059e+03,-9.000809907913208008e+00
1.460037077381794234e+03,-9.000725150108337402e+00
1.460057910232381346e+03,-9.000612139701843262e+00
1.460078743082030087e+03,-9.000608503818511963e+00
1.460099575930719766e+03,-9.000495731830596924e+00
1.460120408778471756e+03,-9.000671386718750000e+00
1.460141241625265593e+03,-9.000501811504364014e+00
1.460162074471121514e+03,-9.001150906085968018e+00
1.460182907316018827e+03,-9.001086175441741943e+00
1.460224573002982197e+03,-9.000426530838012695e+00
1.460245405845046889e+03,-9.000544607639312744e+00
1.460266238686155020e+03,-9.001279592514038086e+00
1.460287071526326145e+03,-9.000692605972290039e+00
1.460307904365550485e+03,-9.000780642032623291e+00
1.460328737203817809e+03,-9.000835478305816650e+00
1.460349570041148581e+03,-9.001249492168426514e+00
1.460370402877523020e+03,-9.001080751419067383e+00
1.460391235712961361e+03,-9.001204013824462891e+00
1.460432901380990188e+03,-9.001046717166900635e+00
1.460474567045235744e+03,-9.000607013702392578e+00
1.460495399875936073e+03,-9.000855505466461182e+00
1.460516232705700759e+03,-9.001305818557739258e+00
1.460703728131043817e+03,-8.999402999877929688e+00
1.460724560951357944e+03,-8.999885797500610352e+00
1.460745393770739383e+03,-8.999617099761962891e+00
1.460766226589168127e+03,-8.999793171882629395e+00
1.460787059406664412e+03,-8.999416708946228027e+00
1.460807892223218687e+03,-8.999939084053039551e+00
1.460828725038820721e+03,-9.000078499317169189e+00
1.460849557853491433e+03,-8.999530315399169922e+00
1.460870390667211268e+03,-8.999437332153320312e+00
1.460891223479999326e+03,-9.000004351139068604e+00
1.460912056291836734e+03,-8.999989867210388184e+00
1.460932889102743957e+03,-9.000081658363342285e+00
1.460953721912700757e+03,-8.999667406082153320e+00
1.460974554721727600e+03,-9.000077545642852783e+00
1.460995387529805157e+03,-8.999811291694641113e+00
1.461016220336953438e+03,-8.999625325202941895e+00
1.461037053143152662e+03,-8.999972105026245117e+00
1.461057885948423518e+03,-8.999402880668640137e+00
1.461078718752756231e+03,-8.999725222587585449e+00
1.461099551556141023e+03,-8.999685525894165039e+00
1.461120384358598130e+03,-8.999825000762939453e+00
1.461141217160108909e+03,-8.999826073646545410e+00
1.461162049960692684e+03,-8.999356508255004883e+00
1.461182882760330131e+03,-8.999563694000244141e+00
1.461203715559042166e+03,-9.000207841396331787e+00
1.461224548356809009e+03,-9.007695198059082031e+00
1.461245381153650669e+03,-9.025939881801605225e+00
1.461266213949548273e+03,-9.047082662582397461e+00
1.461287046744522286e+03,-9.068350672721862793e+00
1.461307879538562929e+03,-9.083197355270385742e+00
1.461328712331660654e+03,-9.088942885398864746e+00
1.461349545123836378e+03,-9.083447098731994629e+00
1.461370377915070549e+03,-9.068936705589294434e+00
1.461391210705383855e+03,-9.047454655170440674e+00
1.461412043494756745e+03,-9.026454448699951172e+00
1.461432876283210135e+03,-9.008582115173339844e+00
1.461453709070724017e+03,-8.999984741210937500e+00
1.461474541857319764e+03,-9.000066936016082764e+00
1.461495374642978504e+03,-8.999808669090270996e+00
1.461516207427719792e+03,-8.999411106109619141e+00
1.461537040211525209e+03,-8.999798417091369629e+00
1.461557872994415675e+03,-9.000375926494598389e+00
1.461578705776396646e+03,-8.999928355216979980e+00
1.461599538557443111e+03,-8.999970436096191406e+00
1.461620371337563029e+03,-8.999616980552673340e+00
1.461641204116751169e+03,-9.000057160854339600e+00
1.461662036895028905e+03,-8.999750375747680664e+00
1.461682869672376910e+03,-8.999753952026367188e+00
1.461703702448816330e+03,-8.999985098838806152e+00
1.461724535224328065e+03,-8.999871850013732910e+00
1.461745367998933716e+03,-9.000292837619781494e+00
1.461766200772613729e+03,-9.008225321769714355e+00
1.461787033545390159e+03,-9.024930357933044434e+00
1.461807866317253911e+03,-9.045643270015716553e+00
1.461828699088196117e+03,-9.066322922706604004e+00
1.461849531858238606e+03,-9.083472192287445068e+00
1.461870364627362733e+03,-9.093417942523956299e+00
1.461891197395589415e+03,-9.093486189842224121e+00
1.461912030162900919e+03,-9.084985673427581787e+00
1.461932862929318617e+03,-9.068068385124206543e+00
1.461953695694824091e+03,-9.047662556171417236e+00
1.461974528459438943e+03,-9.026203930377960205e+00
1.461995361223145437e+03,-9.009168028831481934e+00
1.462016193985965401e+03,-9.000167846679687500e+00
1.462037026747890422e+03,-8.999898791313171387e+00
1.462057859508912770e+03,-8.999492287635803223e+00
1.462078692269054500e+03,-8.999503731727600098e+00
1.462099525028298331e+03,-8.999915957450866699e+00
1.462120357786665636e+03,-9.000124633312225342e+00
1.462141190544139590e+03,-8.999979496002197266e+00
1.462162023300742703e+03,-9.000235915184020996e+00
1.462182856056456785e+03,-8.999311089515686035e+00
1.462203688811305710e+03,-8.999378681182861328e+00
1.462224521565271971e+03,-8.999984145164489746e+00
1.462245354318377395e+03,-8.999412536621093750e+00
1.462266187070616752e+03,-8.999698996543884277e+00
1.462287019821982312e+03,-8.999662637710571289e+00
1.462307852572497495e+03,-8.999846696853637695e+00
1.462328685322146157e+03,-8.999133467674255371e+00
1.462349518070951717e+03,-8.999578952789306641e+00
1.462370350818897805e+03,-8.999388098716735840e+00
1.462391183566008749e+03,-8.999204277992248535e+00
1.462412016312278638e+03,-8.999923229217529297e+00
1.462432849057701787e+03,-9.000123083591461182e+00
1.462453681802302526e+03,-8.999893784523010254e+00
1.462474514546065393e+03,-9.000500380992889404e+00
1.462495347289015626e+03,-8.999182820320129395e+00
1.462516180031138674e+03,-9.000404715538024902e+00
1.462537012772459320e+03,-9.000087022781372070e+00
1.462557845512963468e+03,-9.000415265560150146e+00
1.462578678252677491e+03,-9.000210881233215332e+00
1.462599510991586840e+03,-9.000869631767272949e+00
1.462620343729718115e+03,-8.999946951866149902e+00
1.462641176467068362e+03,-9.000078499317169189e+00
1.462662009203633943e+03,-9.000309526920318604e+00
1.462682841939443051e+03,-9.000700116157531738e+00
1.462703674674482727e+03,-9.000638246536254883e+00
1.462724507408781392e+03,-9.000666201114654541e+00
1.462745340142327450e+03,-9.001008212566375732e+00
1.462766172875149778e+03,-9.000648200511932373e+00
1.462787005607237461e+03,-8.999924659729003906e+00
1.462807838338620741e+03,-9.000380098819732666e+00
1.462828671069289385e+03,-9.000290513038635254e+00
1.462849503799273862e+03,-9.000337421894073486e+00
1.462870336528575990e+03,-9.000715672969818115e+00
1.462912001985170264e+03,-9.000877141952514648e+00
1.462932834712488102e+03,-9.000603079795837402e+00
1.462953667439183846e+03,-9.000652968883514404e+00
1.462974500165252266e+03,-9.000948190689086914e+00
1.462995332890728378e+03,-9.000782191753387451e+00
1.463016165615607861e+03,-9.000675797462463379e+00
1.463036998339927777e+03,-9.000410616397857666e+00
1.463057831063684944e+03,-9.000758588314056396e+00
1.463078663786918696e+03,-9.000903427600860596e+00
1.463099496509638129e+03,-9.001119136810302734e+00
1.463120329231853248e+03,-9.000942587852478027e+00
1.463141161953606343e+03,-9.000427782535552979e+00
1.463161994674899688e+03,-9.000908076763153076e+00
1.463182827395777167e+03,-9.001131832599639893e+00
1.463203660116244464e+03,-9.000771701335906982e+00
1.463224492836348190e+03,-9.001095056533813477e+00
1.463245325556096077e+03,-9.000880956649780273e+00
1.463266158275538373e+03,-9.000915646553039551e+00
1.463286990994696225e+03,-9.001375854015350342e+00
1.463307823713592370e+03,-9.001112401485443115e+00
1.463328656432282514e+03,-9.000816524028778076e+00
1.463349489150783484e+03,-9.000597536563873291e+00
