1.444474706302253708e+03,1.100007140636444092e+01
1.444495539708306069e+03,1.100006902217864990e+01
1.444516373113380041e+03,1.100048732757568359e+01
1.444537206517456298e+03,1.099994826316833496e+01
1.444558039920555530e+03,1.100007545948028564e+01
1.444578873322657955e+03,1.100037467479705811e+01
1.444599706723783811e+03,1.100013017654418945e+01
1.444620540123913543e+03,1.100022232532501221e+01
1.444641373523067841e+03,1.099969655275344849e+01
1.444662206921227380e+03,1.099975085258483887e+01
1.444683040318401709e+03,1.099994397163391113e+01
1.444703873714601741e+03,1.099960941076278687e+01
1.444724707109853625e+03,1.100013756752014160e+01
1.444745540504127121e+03,1.100018632411956787e+01
1.444766373897367430e+03,1.100020420551300049e+01
1.444787207289635035e+03,1.100058472156524658e+01
1.444808040680910608e+03,1.100040996074676514e+01
1.444828874071204154e+03,1.099990171194076538e+01
1.444849707460525906e+03,1.100034224987030029e+01
1.444870540848856535e+03,1.099988555908203125e+01
1.444891374236216507e+03,1.099980527162551880e+01
1.444912207622585811e+03,1.099987506866455078e+01
1.444933041007985139e+03,1.100022506713867188e+01
1.444953874392394937e+03,1.099998164176940918e+01
1.444974707775824982e+03,1.100007116794586182e+01
1.444995541158286187e+03,1.100004327297210693e+01
1.445016374539758772e+03,1.100045692920684814e+01
1.445037207920262745e+03,1.100009429454803467e+01
1.445058041299779006e+03,1.100021326541900635e+01
1.445078874678327793e+03,1.099970102310180664e+01
1.445099708055888868e+03,1.099986076354980469e+01
1.445120541432473146e+03,1.100023031234741211e+01
1.445141374808090859e+03,1.099996846914291382e+01
1.445162208182721997e+03,1.100015199184417725e+01
1.445183041556387252e+03,1.100010180473327637e+01
1.445203874929067069e+03,1.099969470500946045e+01
1.445224708300781231e+03,1.099993151426315308e+01
1.445245541671510182e+03,1.099993956089019775e+01
1.445266375041264837e+03,1.100036430358886719e+01
1.445287208410054973e+03,1.100010645389556885e+01
1.445308041777860353e+03,1.099973440170288086e+01
1.445328875144702579e+03,1.100057923793792725e+01
1.445349708510561186e+03,1.100065124034881592e+01
1.445370541875456183e+03,1.099972623586654663e+01
1.445391375239368699e+03,1.100028824806213379e+01
1.445412208602308283e+03,1.100006318092346191e+01
1.445433041964285394e+03,1.099986737966537476e+01
1.445453875325280478e+03,1.099606645107269287e+01
1.445474708685313999e+03,1.098062610626220703e+01
1.445495542044365948e+03,1.095835757255554199e+01
1.445516375402456561e+03,1.093551355600357056e+01
1.445537208759566056e+03,1.091720092296600342e+01
1.445558042115705121e+03,1.090607142448425293e+01
1.445578875470883759e+03,1.090826016664505005e+01
1.445599708825081962e+03,1.092107468843460083e+01
1.445620542178320420e+03,1.094170820713043213e+01
1.445641375530579353e+03,1.096498072147369385e+01
1.445662208881878541e+03,1.098557031154632568e+01
1.445683042232199114e+03,1.099858254194259644e+01
1.445703875581550619e+03,1.099959194660186768e+01
1.445724708929943290e+03,1.100043070316314697e+01
1.445745542277357799e+03,1.100041186809539795e+01
1.445766375623813929e+03,1.100012636184692383e+01
1.445787208969292806e+03,1.100064086914062500e+01
1.445808042313813758e+03,1.100002360343933105e+01
1.445828875657357003e+03,1.100029373168945312e+01
1.445849708999943459e+03,1.100084912776947021e+01
1.445870542341553346e+03,1.100021958351135254e+01
1.445891375682195985e+03,1.100008094310760498e+01
1.445912209021882745e+03,1.100001335144042969e+01
1.445933042360593390e+03,1.100034236907958984e+01
1.445953875698347929e+03,1.100029838085174561e+01
1.445974709035126352e+03,1.100038564205169678e+01
1.445995542370949806e+03,1.100025236606597900e+01
1.446016375705798282e+03,1.100043964385986328e+01
1.446037209039681329e+03,1.100041389465332031e+01
1.446058042372609862e+03,1.100030946731567383e+01
1.446078875704563643e+03,1.100005865097045898e+01
1.446099709035563365e+03,1.100035166740417480e+01
1.446120542365589017e+03,1.099992203712463379e+01
1.446141375694660837e+03,1.100004208087921143e+01
1.446162209022758816e+03,1.100033164024353027e+01
1.446183042349903872e+03,1.100010669231414795e+01
1.446203875676075540e+03,1.100067555904388428e+01
1.446224709001284282e+03,1.100009810924530029e+01
1.446245542325540328e+03,1.100042605400085449e+01
1.446266375648824123e+03,1.100017392635345459e+01
1.446287208971155223e+03,1.099976152181625366e+01
1.446308042292514756e+03,1.099984514713287354e+01
1.446328875612912270e+03,1.100009512901306152e+01
1.446349708932358453e+03,1.100064563751220703e+01
1.446370542250843073e+03,1.099952644109725952e+01
1.446391375568357034e+03,1.100040662288665771e+01
1.446412208884919892e+03,1.099962389469146729e+01
1.446433042200511636e+03,1.100010025501251221e+01
1.446453875515143636e+03,1.099992984533309937e+01
1.446474708828824760e+03,1.100043165683746338e+01
1.446495542141536589e+03,1.100022959709167480e+01
1.446516375453298451e+03,1.099971026182174683e+01
1.446537208764090792e+03,1.100047171115875244e+01
1.446558042073924071e+03,1.100026953220367432e+01
1.446578875382808292e+03,1.100018370151519775e+01
1.446599708690723673e+03,1.099988704919815063e+01
1.446620541997690680e+03,1.099973899126052856e+01
1.446641375303689074e+03,1.100007748603820801e+01
1.446683041912822773e+03,1.100022399425506592e+01
1.446703875215958078e+03,1.099948239326477051e+01
1.446724708518126135e+03,1.100020897388458252e+01
1.446745541819347181e+03,1.100007772445678711e+01
1.446766375119601435e+03,1.099990004301071167e+01
1.446787208418899127e+03,1.100012075901031494e+01
1.446808041717250717e+03,1.100024139881134033e+01
1.446828875014636196e+03,1.100008547306060791e+01
1.446849708311076029e+03,1.100015950202941895e+01
1.446870541606550432e+03,1.100018703937530518e+01
1.446891374901069867e+03,1.099992638826370239e+01
1.446912208194643881e+03,1.099967718124389648e+01
1.446933041487254059e+03,1.099947917461395264e+01
1.446953874778919499e+03,1.099969589710235596e+01
1.446974708069630879e+03,1.099984604120254517e+01
1.446995541359378876e+03,1.100025725364685059e+01
1.447016374648173723e+03,1.099999111890792847e+01
1.447078874508873014e+03,1.100004029273986816e+01
1.447099707793868902e+03,1.100051414966583252e+01
1.447120541077901635e+03,1.100014185905456543e+01
1.447162207643123338e+03,1.100009322166442871e+01
1.447183040924312991e+03,1.100021874904632568e+01
1.447203874204542217e+03,1.099970531463623047e+01
1.447224707483831708e+03,1.100016927719116211e+01
1.447245540762161681e+03,1.100061428546905518e+01
1.447266374039552375e+03,1.100044703483581543e+01
1.447287207315984233e+03,1.099961197376251221e+01
1.447308040591477948e+03,1.100000977516174316e+01
1.447328873866013964e+03,1.100014030933380127e+01
1.447349707139612292e+03,1.100033152103424072e+01
1.447370540412253376e+03,1.100041902065277100e+01
1.447391373683948359e+03,1.100011694431304932e+01
1.447412206954707017e+03,1.100050723552703857e+01
1.447433040224510023e+03,1.100025081634521484e+01
1.447453873493377841e+03,1.100063824653625488e+01
1.447474706761291600e+03,1.100065577030181885e+01
1.447495540028260848e+03,1.100068736076354980e+01
1.447516373294296500e+03,1.100033235549926758e+01
1.447537206559389233e+03,1.099986463785171509e+01
1.447558039823530180e+03,1.100044953823089600e+01
1.447578873086728208e+03,1.100057947635650635e+01
1.447599706348995824e+03,1.100067830085754395e+01
1.447620539610312790e+03,1.099979776144027710e+01
1.447641372870699570e+03,1.100008058547973633e+01
1.447662206130136838e+03,1.099976676702499390e+01
1.447683039388645966e+03,1.100045359134674072e+01
1.447703872646206946e+03,1.100057566165924072e+01
1.447724705902840469e+03,1.100029778480529785e+01
1.447745539158527890e+03,1.100037395954132080e+01
1.447766372413279214e+03,1.099985277652740479e+01
1.447787205667106036e+03,1.100016832351684570e+01
1.447808038919988576e+03,1.100017845630645752e+01
1.447828872171947978e+03,1.099978053569793701e+01
1.447849705422964689e+03,1.100014030933380127e+01
1.447870538673060082e+03,1.100014376640319824e+01
1.447891371922214830e+03,1.100036644935607910e+01
1.447912205170449624e+03,1.100042033195495605e+01
1.447933038417746275e+03,1.100022411346435547e+01
1.447953871664115013e+03,1.100011420249938965e+01
1.447974704909566753e+03,1.100021135807037354e+01
1.447995538154083761e+03,1.100029671192169189e+01
1.448016371397686044e+03,1.100010442733764648e+01
1.448037204640354730e+03,1.100042939186096191e+01
1.448058037882111648e+03,1.100015616416931152e+01
1.448078871122937926e+03,1.100003778934478760e+01
1.448099704362854027e+03,1.100013172626495361e+01
1.448120537601842443e+03,1.100121557712554932e+01
1.448141370839923866e+03,1.099492788314819336e+01
1.448162204077079650e+03,1.097964352369308472e+01
1.448183037313321847e+03,1.095987176895141602e+01
1.448203870548661371e+03,1.093863147497177124e+01
1.448224703783079804e+03,1.092003303766250610e+01
1.448245537016598973e+03,1.090818393230438232e+01
1.448266370249200691e+03,1.090587496757507324e+01
1.448287203480906328e+03,1.091284358501434326e+01
1.448308036711697923e+03,1.092754185199737549e+01
1.448328869941597532e+03,1.094733285903930664e+01
1.448349703170586508e+03,1.096886062622070312e+01
1.448370536398687364e+03,1.098760169744491577e+01
1.448391369625881907e+03,1.099856644868850708e+01
1.448412202852192422e+03,1.100031626224517822e+01
1.448433036077600946e+03,1.099990737438201904e+01
1.448453869302119983e+03,1.100037622451782227e+01
1.448474702525761813e+03,1.099993783235549927e+01
1.448495535748509155e+03,1.100000882148742676e+01
1.448516368970384065e+03,1.100021421909332275e+01
1.448537202191369488e+03,1.099991172552108765e+01
1.448558035411488390e+03,1.100074386596679688e+01
1.448578868630723264e+03,1.099997138977050781e+01
1.448599701849097528e+03,1.100027918815612793e+01
1.448620535066594130e+03,1.099991834163665771e+01
1.448641368283236261e+03,1.099958956241607666e+01
1.448662201499006869e+03,1.100013279914855957e+01
1.448683034713919824e+03,1.100005936622619629e+01
1.448703867927988767e+03,1.100070738792419434e+01
1.448724701141197102e+03,1.100008618831634521e+01
1.448745534353569155e+03,1.100069785118103027e+01
1.448766367565088558e+03,1.100044572353363037e+01
1.448787200775779411e+03,1.100054538249969482e+01
1.448808033985626480e+03,1.100001871585845947e+01
1.448828867194654322e+03,1.100035667419433594e+01
1.448849700402847020e+03,1.100025606155395508e+01
1.448870533610230041e+03,1.100032234191894531e+01
1.448891366816788604e+03,1.100010490417480469e+01
1.448912200022547495e+03,1.100046980381011963e+01
1.448933033227491933e+03,1.099999344348907471e+01
1.448953866431638971e+03,1.100038254261016846e+01
1.448974699635003617e+03,1.100054895877838135e+01
1.448995532837571773e+03,1.100003170967102051e+01
1.449016366039370723e+03,1.100015091896057129e+01
1.449037199240387281e+03,1.100039291381835938e+01
1.449058032440647366e+03,1.099988979101181030e+01
1.449078865640139384e+03,1.100017750263214111e+01
1.449099698838890617e+03,1.100019931793212891e+01
1.449120532036889017e+03,1.100017595291137695e+01
1.449141365234163004e+03,1.100061619281768799e+01
1.449162198430700982e+03,1.099987071752548218e+01
1.449183031626532056e+03,1.099998414516448975e+01
1.449203864821645993e+03,1.100000035762786865e+01
1.449224698016062121e+03,1.100011920928955078e+01
1.449245531209800902e+03,1.100036036968231201e+01
1.449266364402853242e+03,1.099998617172241211e+01
1.449287197595250063e+03,1.100019955635070801e+01
1.449308030786982954e+03,1.100040435791015625e+01
1.449328863978084428e+03,1.100006484985351562e+01
1.449349697168547436e+03,1.100052022933959961e+01
1.449370530358404949e+03,1.100085675716400146e+01
1.449391363547650826e+03,1.100036454200744629e+01
1.449412196736319629e+03,1.100017082691192627e+01
1.449433029924407492e+03,1.100014770030975342e+01
1.449453863111949431e+03,1.100016057491302490e+01
1.449474696298942035e+03,1.100030100345611572e+01
1.449495529485413954e+03,1.100011312961578369e+01
1.449516362671392471e+03,1.099986553192138672e+01
1.449537195856876679e+03,1.100043523311614990e+01
1.449558029041907730e+03,1.099939143657684326e+01
1.449578862226486081e+03,1.100012600421905518e+01
1.449599695410653112e+03,1.099925845861434937e+01
1.449620528594413145e+03,1.099947065114974976e+01
1.449641361777810062e+03,1.100033557415008545e+01
1.449662194960848865e+03,1.099983745813369751e+01
1.449683028143577076e+03,1.099983149766921997e+01
1.449703861326001970e+03,1.099931216239929199e+01
1.449724694508173570e+03,1.099984878301620483e+01
1.449745527690102108e+03,1.099970072507858276e+01
1.449766360871840561e+03,1.099899119138717651e+01
1.449787194053402800e+03,1.099955177307128906e+01
1.449808027234844303e+03,1.099965125322341919e+01
1.449828860416183488e+03,1.099937307834625244e+01
1.449849693597469013e+03,1.099955826997756958e+01
1.449870526778752264e+03,1.099920976161956787e+01
1.449891359960057798e+03,1.099947816133499146e+01
1.449912193141450643e+03,1.099898719787597656e+01
1.449933026322958767e+03,1.099891328811645508e+01
1.449953859504653565e+03,1.099921613931655884e+01
1.451683020674728823e+03,1.100055837631225586e+01
1.451703853993285293e+03,1.100029742717742920e+01
1.451724687310219679e+03,1.100056934356689453e+01
1.451745520625523568e+03,1.100041413307189941e+01
1.451766353939150349e+03,1.100056850910186768e+01
1.451787187251096384e+03,1.100003159046173096e+01
1.451808020561323247e+03,1.100069749355316162e+01
1.451828853869833210e+03,1.100025439262390137e+01
1.451849687176591715e+03,1.100032854080200195e+01
1.451870520481596486e+03,1.100007760524749756e+01
1.451891353784847524e+03,1.100005877017974854e+01
1.451912187086326412e+03,1.100095510482788086e+01
1.451933020386016324e+03,1.100064611434936523e+01
1.451953853683932721e+03,1.100091195106506348e+01
1.451974686980051274e+03,1.099959731101989746e+01
1.451995520274390628e+03,1.100054502487182617e+01
1.452016353566928956e+03,1.100016617774963379e+01
1.452037186857676033e+03,1.100055336952209473e+01
1.452078853433812128e+03,1.099972140789031982e+01
1.452099686719205238e+03,1.100023841857910156e+01
1.452120520002815738e+03,1.100005972385406494e+01
1.452141353284636807e+03,1.100049662590026855e+01
1.452162186564684589e+03,1.100015234947204590e+01
1.452183019842972271e+03,1.100035512447357178e+01
1.452203853119485530e+03,1.100052964687347412e+01
1.452224686394250966e+03,1.099988198280334473e+01
1.452245519667254257e+03,1.100052082538604736e+01
1.452266352938521095e+03,1.100006556510925293e+01
1.452287186208038747e+03,1.100042033195495605e+01
1.452328852741894934e+03,1.100058007240295410e+01
1.452349686006247111e+03,1.100034129619598389e+01
1.452370519268879207e+03,1.100015234947204590e+01
1.452391352529818278e+03,1.100025928020477295e+01
1.452433019046608706e+03,1.100020873546600342e+01
1.452453852302475525e+03,1.099971342086791992e+01
1.452474685556680242e+03,1.100044810771942139e+01
1.452495518809211944e+03,1.099979752302169800e+01
1.452516352060097461e+03,1.099967563152313232e+01
1.452537185309324514e+03,1.100038492679595947e+01
1.452558018556922207e+03,1.100041925907135010e+01
1.452578851802878035e+03,1.100028753280639648e+01
1.452599685047219509e+03,1.100038313865661621e+01
1.452620518289934353e+03,1.100000095367431641e+01
1.452641351531041664e+03,1.099973005056381226e+01
1.452662184770558270e+03,1.100043380260467529e+01
1.452683018008481440e+03,1.099979126453399658e+01
1.452703851244810267e+03,1.100045561790466309e+01
1.452724684479571806e+03,1.099984091520309448e+01
1.452745517712753553e+03,1.099968296289443970e+01
1.452766350944383248e+03,1.099925762414932251e+01
1.452787184174448385e+03,1.100015258789062500e+01
1.452808017402966016e+03,1.099982261657714844e+01
1.452828850629954104e+03,1.100051188468933105e+01
1.452849683855399235e+03,1.099964314699172974e+01
1.452870517079329375e+03,1.100012934207916260e+01
1.452891350301740886e+03,1.099973762035369873e+01
1.452912183522631722e+03,1.099995970726013184e+01
1.452933016742018026e+03,1.100015532970428467e+01
1.452953849959916852e+03,1.099969661235809326e+01
1.452974683176315466e+03,1.099978965520858765e+01
1.452995516391240244e+03,1.100011980533599854e+01
1.453016349604677316e+03,1.099951398372650146e+01
1.453037182816654195e+03,1.100015652179718018e+01
1.453058016027157009e+03,1.100006830692291260e+01
1.453078849236212136e+03,1.099984014034271240e+01
1.453099682443805477e+03,1.100029063224792480e+01
